"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"121","Yoán Moncada","17232","CHW","White Sox",133.102,499.019,554.714,123.65,78.981,26.2795,1.34501,17.0444,62.9473,61.832,46.97,1.22924,153.399,4.83654,2.91647,0.971677,8.11826,2.65649,0.887569,0.247786,0.316856,0.408306,0.725162,0.314925,0.0846743,0.276536,0.306196,0.16052,3.30295,0.321592,0.0476972,NA,65.9995,-1.58914,0.054695,-0.841588,-0.793891,1.82903,-2.26310992240906,1.7352807559073,97.8264,3.20562,-0.973104,0.160684,368.579986572266,0,"2B/3B",4,"AL","17232",""
"122","Vaughn Grissom","26031","BOS","Red Sox",123.516,449.145,500.9,125.65,88.3227,25.6394,2.58653,9.10093,60.8467,55.2004,38.77,1.09014,84.4852,8.57769,3.52735,0.879391,8.75822,10.7015,2.93501,0.279753,0.34598,0.409143,0.755124,0.329872,0.0774007,0.168667,0.458897,0.129391,5.01667,0.32457,-0.348404,NA,65.8148,4.78306,-2.38511,-0.135463,-0.483867,1.82705,1.61941188573837,-0.315617561340332,103.504,2.10426,-1.59512,0.99292,251.080001831055,0,"2B/SS",3,"AL","26031",""
"123","Sal Frelick","29622","MIL","Brewers",133.207,490.723,549.681,130.852,93.3483,25.5518,3.58599,8.36573,67.7598,54.239,48.502,0.885292,79.9571,5.39836,4.0673,0.989773,9.50091,16.5685,4.12389,0.266651,0.336714,0.384479,0.721193,0.316921,0.0882366,0.145461,0.6066,0.117828,5.72335,0.301343,-0.558892,NA,66.3117,-0.663682,3.55613,0.445348,-0.113545,1.82622,-1.90807220339775,1.50046229362488,97.3648,2.72232,-0.037708,0.951543,275.559997558594,0.01388889,"OF",23,"NL","29622",""
"124","Luis Rengifo","19858","LAA","Angels",132.797,484.349,533.417,124.104,82.6694,20.6788,3.61269,17.1432,64.4955,59.6201,37.5865,0.562727,95.4315,5.91339,3.56909,1.99865,8.58056,8.36525,3.73097,0.256229,0.31539,0.420023,0.735413,0.317904,0.0704637,0.178906,0.393859,0.163795,4.81624,0.284968,0.444512,NA,64.785,-0.208686,-1.49574,-0.869526,-0.425014,1.82316,-0.76148048043251,0.921433925628662,99.4736,3.08154,0.55262,0.189387,238.889999389648,0,"2B",1,"AL","19858",""
"125","Tyler Stephenson","17988","CIN","Reds",112.704,378.103,424.25,97.1079,65.642,18.5839,0.993944,11.8881,49.5854,50.7809,37.7054,0.673866,103.619,4.94829,3.04673,0.446363,9.5985,0.764038,0.291984,0.256829,0.329779,0.405561,0.73534,0.320924,0.0888754,0.24424,0.363885,0.148732,2.55486,0.320806,-0.281621,NA,52.5906,0.898174,-1.03948,-0.799671,-1.08129,1.8138,-3.62211394309998,7.36200416088104,95.1657,3.06326,-0.114349,0.524859,227.789993286133,0.3006993,"C",18,"NL","17988",""
"126","Trevor Story","12564","BOS","Red Sox",119.63,452.738,501.069,107.816,62.9347,24.9061,1.78657,18.1891,64.3407,62.4827,39.2415,1.65707,143.833,5.50663,3.3754,0.207438,5.64558,19.7191,4.7481,0.238143,0.304604,0.421575,0.726179,0.312353,0.0783157,0.287052,0.272828,0.183432,6.02681,0.30476,0.146143,NA,58.5464,-2.50593,0.0105998,1.12282,1.26896,1.79893,-3.91765129566193,4.93366446811706,91.3612,3.2765,-0.44798,0.78496,180.149993896484,0.13953488,"SS",3,"AL","12564",""
"127","Tommy Edman","19470","STL","Cardinals",112.269,419.576,459.596,109.685,73.5858,22.5666,2.94152,10.5911,61.8045,45.1646,30.3704,0.845962,74.6638,5.034,2.64869,1.96598,7.00512,22.838,4.39626,0.261419,0.317046,0.404952,0.721997,0.31317,0.0660808,0.162455,0.406763,0.143533,6.78102,0.294073,0.380001,NA,54.0125,-1.98651,0.287504,1.87877,2.25877,1.7975,0.371613740921021,2.02004620432854,96.6303,3.61244,-0.336311,1.18774,191.449996948242,0,"2B",28,"NL","19470",""
"128","Keibert Ruiz","19610","WSN","Nationals",122.941,453.092,493.753,119.083,80.1569,24.05,0.253078,14.6231,51.7589,58.5286,31.4886,0.798215,53.2024,5.77412,2.71493,0.683164,9.97221,2.17869,0.891843,0.262823,0.317087,0.413842,0.730929,0.316708,0.063774,0.107751,0.591865,0.151019,2.30587,0.269239,-1.12236,NA,59.4777,-0.683263,-3.33617,-0.839272,-1.96164,1.79276,-3.75770962238312,4.91938281059265,97.0637,2.42402,-0.971689,0.553181,170.649993896484,0.12030075,"C",24,"NL","19610",""
"129","Spencer Torkelson","27465","DET","Tigers",147.808,551.481,628.247,134.235,74.2918,29.369,1.35161,29.2228,80.1885,84.3286,64.5209,1.14457,150.665,7.019,4.66229,0.563686,10.3929,2.61022,0.842525,0.243409,0.327833,0.460534,0.788367,0.338333,0.1027,0.239818,0.428241,0.217126,2.98424,0.279099,0.0503531,NA,86.9617,10.4135,-2.51207,-0.9484,-0.898047,1.7823,10.5909017324448,-14.0626306533813,115.262,2.9496,-0.825946,1.06227,117.76000213623,0.03144654,"1B",6,"AL","27465",""
"130","Jeff McNeil","15362","NYM","Mets",131.945,500.284,553.262,139.877,101.266,28.1755,2.0819,8.35364,63.7737,53.9583,35.8877,0.603856,60.138,12.3632,3.47026,1.25663,9.43657,5.99456,1.26114,0.279595,0.340808,0.39433,0.735138,0.322727,0.0648656,0.108697,0.596755,0.114735,4.21043,0.30217,-0.963942,NA,69.4114,1.99964,-1.62622,-0.480777,-1.44472,1.77483,0.674522757530212,-1.69643266499043,103.144,2.70363,-0.0700442,1.03665,311.769989013672,0,"2B/OF",25,"NL","15362",""
"131","Teoscar Hernández","13066","LAD","Dodgers",134.13,520.002,564.796,135.729,81.6537,26.3422,1.49736,26.2359,71.5308,84.3559,35.5937,1.21233,163.089,5.43037,3.39873,0.371419,8.51492,6.9228,2.56366,0.261016,0.313156,0.468794,0.78195,0.333129,0.0630203,0.288756,0.218248,0.207777,4.12359,0.327749,-0.442986,NA,75.7381,6.92098,-1.12678,-0.633412,-1.0764,1.76967,5.96667885780334,-7.4327564239502,110.234,2.9213,-0.401667,0.581905,123.099998474121,0.17177914,"OF",22,"NL","13066",""
"132","Eugenio Suárez","12552","ARI","Diamondbacks",140.945,514.943,593.05,119.507,72.4003,23.3813,1.01617,22.7089,68.1883,79.3906,62.1929,0.336234,175.377,9.57021,5.95463,0.389902,9.00465,1.01391,0.419089,0.232078,0.322731,0.413729,0.73646,0.320899,0.10487,0.29572,0.354624,0.181652,2.41351,0.299859,-1.37931,NA,73.5028,1.24307,-1.42816,-1.08231,-2.46162,1.76575,-2.43795649334788,-0.0531092882156372,100.032,2.99268,-0.437039,0.962911,277.049987792969,0.01851852,"3B",15,"NL","12552",""
"133","Salvador Perez","7304","KCR","Royals",131.565,503.896,540.228,128.771,81.1698,22.3715,0.611094,24.6184,61.0037,81.0388,21.7824,2.87078,127.459,9.64459,4.80509,0.0992471,9.08127,0.171991,0.241522,0.25555,0.296592,0.448941,0.745533,0.316271,0.0403208,0.235935,0.170898,0.193391,1.79607,0.292051,-1.2969,NA,64.8799,-0.94371,-1.74991,-0.912996,-2.20989,1.72716,-3.0368173122406,1.98021829128265,98.7438,1.57002,-0.0330798,0.817401,130.660003662109,0.2027972,"C",7,"AL","7304",""
"134","Anthony Rendon","12861","LAA","Angels",103.069,370.503,434.426,94.4144,62.0276,20.2997,0.711482,11.3757,50.9325,52.2148,51.6118,0.890981,72.1021,7.16354,5.07004,0.0782721,9.86446,2.86639,0.972198,0.254828,0.352689,0.405568,0.758257,0.333138,0.118804,0.165971,0.715815,0.15074,3.19592,0.284287,-0.150367,NA,58.259,5.32665,-2.21169,-0.761001,-0.911368,1.69705,4.31121587753296,-2.05262956023216,110.033,5.15622,-0.544518,0.470027,423.809997558594,0,"3B",1,"AL","12861",""
"135","Josh Naylor","18839","CLE","Guardians",133.982,511.756,563.932,142.668,90.9891,30.1799,0.427762,21.0714,64.8758,86.3052,41.6843,5.65633,81.9536,5.00746,5.13935,0.344318,12.2601,8.28101,2.77063,0.278781,0.33599,0.46295,0.798941,0.33955,0.0739173,0.145325,0.508633,0.184169,3.48058,0.293804,-1.06966,NA,78.6292,9.91735,0.0250524,-0.530488,-1.60015,1.69122,10.903138756752,-13.103062260896,118.504,2.06133,0.821949,0.755963,125.269996643066,0.22689076,"1B/OF",5,"AL","18839",""
"136","Alek Thomas","23792","ARI","Diamondbacks",125.058,440.707,480.329,114.177,75.7447,23.357,4.60679,10.4681,58.919,52.204,29.7515,0.960319,94.6077,4.44929,3.77617,1.64497,8.6166,9.65394,2.75879,0.259076,0.309969,0.40424,0.71421,0.308485,0.0619398,0.196965,0.314472,0.145164,5.96474,0.305558,0.330934,NA,54.5801,-3.94514,3.2435,-0.0733782,0.257556,1.681,-4.67521220445633,5.17341470718384,91.7104,2.56857,-0.899956,0.600982,356.920013427734,0.01680672,"OF",15,"NL","23792",""
"137","Tyler O'Neill","15711","BOS","Red Sox",120.662,435.524,490.217,109.364,65.2397,21.3694,1.19006,21.5643,65.3064,63.5088,45.3398,0.149222,132.802,5.41706,3.62126,0.314118,7.54527,12.2977,3.35869,0.251108,0.326841,0.454179,0.78102,0.336128,0.0924893,0.270905,0.341408,0.203071,4.97216,0.308307,0.104764,NA,66.9581,7.22802,0.213816,0.149287,0.25405,1.67551,4.85945096611977,-4.71242474019527,107.841,3.14359,-1.55276,0.333497,215.770004272461,0.01388889,"OF",3,"AL","15711",""
"138","Rhys Hoskins","16472","MIL","Brewers",135.065,496.455,574.957,118.578,64.0174,26.5778,1.19245,26.7899,74.4139,78.5211,67.977,0.462191,143.241,6.25798,3.63959,0.627445,7.75314,2.28277,1.26753,0.238849,0.335718,0.459075,0.794793,0.34266,0.11823,0.249134,0.474564,0.220226,2.83767,0.278091,-0.834515,NA,81.6517,11.5965,-0.179571,-1.14013,-1.97465,1.67314,8.43905246257782,-11.2425902932882,114.62,3.82072,-1.01071,0.925923,189.889999389648,0.02580645,"1B",23,"NL","16472",""
"139","Patrick Bailey","27478","SFG","Giants",104.817,365.487,404.676,83.9413,55.7218,18.0054,0.989638,9.22442,39.8453,44.5259,31.5825,0.515696,107.105,3.3507,2.52925,1.72582,6.94402,1.76082,0.759166,0.229669,0.295011,0.360065,0.655075,0.287407,0.0780439,0.264668,0.294875,0.130396,3.14512,0.296864,-0.142891,NA,38.8995,-10.4079,5.95202,-0.662799,-0.805689,1.66325,-11.1260818243027,14.0397329330444,79.0708,3.12641,0.76076,0.463584,355.950012207031,0.01052632,"C",30,"NL","27478",""
"140","Alec Bohm","21618","PHI","Phillies",141.497,543.397,594.993,148.601,103.136,27.9761,1.25673,16.2321,71.3524,76.4423,40.3866,0.66045,102.003,4.65573,5.94631,0.60721,14.9887,3.96896,1.68124,0.273467,0.325788,0.419191,0.744978,0.322279,0.0678775,0.171436,0.395936,0.145724,3.3351,0.307043,-0.512567,NA,74.4256,1.92917,-2.65292,-1.05247,-1.56504,1.65829,-1.08127355575562,-2.55366147309542,100.656,2.37579,1.6431,0.665793,168.949996948242,0.01734104,"3B",26,"NL","21618",""
"141","Josh Lowe","19953","TBR","Rays",126.06,467.253,513.806,120.004,72.7309,28.3597,2.59663,16.3166,65.2809,65.373,40.0456,1.74651,139.345,2.51158,2.99527,0.999773,5.24561,24.8272,4.42591,0.256828,0.317003,0.433397,0.7504,0.322291,0.0779392,0.271201,0.287385,0.176569,6.45935,0.329598,-0.689877,NA,64.2755,1.67127,1.42731,2.22252,1.53264,1.65398,3.31498765945435,-4.20666229724884,102.847,3.19947,0.840798,0.860269,84.0599975585938,0.15107914,"OF",12,"AL","19953",""
