"","player_name","fangraphs_id","Team","ShortName","W","L","GS","G","SV","HLD","BS","IP","TBF","H","R","ER","HR","SO","BB","IBB","HBP","ERA","WHIP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","GB%","AVG","BABIP","LOB%","FIP","WAR","RA9-WAR","InterSD","InterSK","IntraSD","QS","ADP","teamid","League","playerids","."
"408","Noah Davis","25862","COL","Rockies",1,3,6,14,0,1,NA,37,171,41,26,24,6,27,18,NA,5,5.91973,1.5942,6.72241,4.41472,1.52273,1.40468,0.160287,0.105263,0.0550239235162735,NA,0.274238,0.303571,0.640194,5.69651,0.114593,0.0541309,NA,NA,NA,NA,999,19,"NL","25862",""
"409","David Robertson","8241","TEX","Rangers",5,6,0,63,11,8,NA,63,271,57,34,32,11,74,29,NA,4,4.5,1.36538,10.5577,4.15385,2.54167,1.55769,0.272321,0.107143,0.165178574621677,NA,0.238579,0.299213,0.736301,4.71658,0.114292,0.141792,NA,NA,NA,NA,333.470001220703,13,"AL","8241",""
"410","Rich Hill","4806",NA,NA,2,2,6,6,0,0,NA,33,142,33,20,18,6,27,11,NA,2,4.96241,1.35338,7.36842,3.08271,2.39024,1.65414,0.189189,0.0791506,0.110038600862026,NA,0.257996,0.283668,0.693598,5.23499,0.111806,0.146314,NA,NA,NA,NA,748.950012207031,-1,NA,"4806",""
"411","Jacob Waguespack","18318","TBR","Rays",4,3,2,50,0,4,NA,57,245,55,29,27,7,50,21,NA,3,4.22892,1.3494,8.0241,3.36145,2.3871,1.08434,0.205556,0.0861111,0.119444444775581,NA,0.249231,0.294606,0.714286,4.30323,0.110493,0.185904,NA,NA,NA,NA,726.690002441406,12,"AL","18318",""
"412","Roansy Contreras","22810","PIT","Pirates",2,3,0,54,0,7,NA,54,229,50,28,26,6,52,18,NA,2,4.333,1.27382,8.666,3.06921,2.82353,1.08325,0.227488,0.0805687,0.146919436752796,NA,0.241558,0.292419,0.680581,4.0073,0.106639,0.0403074,NA,NA,NA,NA,665.309997558594,27,"NL","22810",""
"413","Will Vest","19769","DET","Tigers",2,3,0,57,0,7,NA,57,246,53,27,25,7,59,20,NA,2,3.98637,1.29472,9.35264,3.21976,2.90476,1.07325,0.241107,0.083004,0.158102765679359,NA,0.23913,0.296296,0.725076,3.9024,0.105901,0.091942,NA,NA,NA,NA,727.900024414062,6,"AL","19769",""
"414","Christian Scott","sa3017948","NYM","Mets",0,0,2,2,0,0,NA,7,28,6,3,3,1,6,2,NA,1,4.36782,1.23882,8.27586,2.52874,3.27273,1.14943,0.215569,0.0658683,0.149700604379177,NA,0.245098,0.290179,0.674699,4.14904,0.104699,0.142308,NA,NA,NA,NA,999,25,"NL","sa3017948",""
"415","Keynan Middleton","15264","STL","Cardinals",2,2,0,52,0,7,NA,52,217,45,24,21,7,58,19,NA,1,3.6933,1.2311,10.108,3.30454,3.05882,1.16631,0.26943,0.0880829,0.181347146630287,NA,0.228571,0.290598,0.740741,3.85979,0.103142,0.0986042,NA,NA,NA,NA,750.440002441406,28,"NL","15264",""
"416","Jordan Weems","13190","WSN","Nationals",3,3,0,62,0,12,NA,62,268,56,35,32,9,65,30,NA,3,4.69194,1.39021,9.38389,4.40758,2.12903,1.27962,0.240876,0.113139,0.127737246453762,NA,0.2375,0.290909,0.689655,4.62945,0.101912,-0.0622138,NA,NA,NA,NA,999,24,"NL","13190",""
"417","Tim Herrin","25139","CLE","Guardians",4,4,0,62,0,13,NA,62,272,58,32,30,7,64,29,NA,2,4.32836,1.39303,9.25373,4.1791,2.21429,1.04478,0.233962,0.10566,0.1283018887043,NA,0.238298,0.295181,0.714286,4.20031,0.100519,0.0624096,NA,NA,NA,NA,999,5,"AL","25139",""
"418","Daniel Hudson","7146","LAD","Dodgers",7,4,0,61,1,12,NA,61,257,54,30,28,11,74,24,NA,2,4.17857,1.28571,10.9286,3.53571,3.09091,1.60714,0.288136,0.0932203,0.194915227591991,NA,0.235849,0.298507,0.758621,4.43361,0.0990989,0.224596,NA,NA,NA,NA,671.02001953125,22,"NL","7146",""
"419","Janson Junk","23301","MIL","Brewers",2,2,2,24,0,1,NA,30,132,33,17,16,4,21,9,NA,1,4.58794,1.38488,6.11725,2.75276,2.22222,1.29992,0.156556,0.0704501,0.0861056745052338,NA,0.269068,0.293333,0.704023,4.76736,0.0977772,0.0203862,NA,NA,NA,NA,999,23,"NL","23301",""
"420","Mike Vasil","sa3017915","NYM","Mets",0,0,2,2,0,0,NA,7,32,7,4,4,1,7,3,NA,0,4.40616,1.3418,8.32276,3.34542,2.4878,1.14234,0.214737,0.0863158,0.128421053290367,NA,0.24826,0.295238,0.700935,4.25232,0.0965874,0.0382245,NA,NA,NA,NA,999,25,"NL","sa3017915",""
"421","Kevin Kelly","25679","TBR","Rays",2,2,0,35,0,1,NA,35,146,31,15,14,3,32,9,NA,4,3.61156,1.13965,8.23435,2.3114,3.5625,0.722311,0.219231,0.0615385,0.157692309468985,NA,0.232068,0.285714,0.6875,3.57607,0.094163,0.0815254,NA,NA,NA,NA,747.150024414062,12,"AL","25679",""
"422","Tyson Miller","19976","SEA","Mariners",3,3,0,58,0,5,NA,58,250,55,30,27,7,53,22,NA,3,4.23236,1.3278,8.21577,3.361,2.44444,1.12033,0.211538,0.0865385,0.125000007450581,NA,0.245552,0.291262,0.707434,4.33388,0.0936971,-0.0156561,NA,NA,NA,NA,999,11,"AL","19976",""
"423","Robert Garcia","23363","WSN","Nationals",3,3,0,61,0,11,NA,61,272,57,35,32,8,64,32,NA,4,4.73684,1.46453,9.47368,4.73684,2,1.2357,0.235897,0.117949,0.117948725819588,NA,0.242604,0.299145,0.701439,4.71957,0.0925787,-0.101472,NA,NA,NA,NA,999,24,"NL","23363",""
"424","Phil Maton","18064","TBR","Rays",3,2,0,65,2,12,NA,65,278,56,30,28,9,77,25,NA,8,3.85935,1.23499,10.6518,3.39623,3.13636,1.23499,0.277108,0.0883534,0.188755013048649,NA,0.227273,0.293706,0.740132,4.16413,0.0920578,0.379006,NA,NA,NA,NA,732.799987792969,12,"AL","18064",""
"425","Ryan Thompson","16647","ARI","Diamondbacks",4,4,0,60,0,12,NA,60,254,59,30,27,8,52,19,NA,3,4.09091,1.29545,7.77273,2.86364,2.71429,1.22727,0.204301,0.0752688,0.129032239317894,NA,0.252941,0.293651,0.720165,4.3914,0.0911381,0.245611,NA,NA,NA,NA,999,15,"NL","16647",""
"426","Andrew Saalfrank","26203","ARI","Diamondbacks",4,3,0,50,0,4,NA,50,218,44,24,22,5,54,25,NA,2,4.034,1.37558,9.73725,4.45131,2.1875,0.973725,0.248227,0.113475,0.13475177437067,NA,0.229839,0.292398,0.732323,4.07421,0.0881272,0.165106,NA,NA,NA,NA,999,15,"NL","26203",""
"427","Nick Robertson","26226","STL","Cardinals",2,1,0,38,0,1,NA,38,161,34,17,16,4,39,13,NA,1,3.78585,1.24283,9.12046,3.09751,2.94444,1.0325,0.238739,0.0810811,0.15765767544508,NA,0.232673,0.286713,0.724382,3.86689,0.0848496,0.0886137,NA,NA,NA,NA,999,28,"NL","26226",""
"428","Taylor Clarke","17611","MIL","Brewers",3,4,0,57,0,5,NA,57,247,56,31,28,10,59,20,NA,2,4.5,1.33333,9.33333,3.16667,2.94737,1.5,0.239316,0.0811966,0.158119656145573,NA,0.248826,0.297297,0.723906,4.5143,0.0840023,0.00777688,NA,NA,NA,NA,750.940002441406,23,"NL","17611",""
"429","Osvaldo Bido","23150","OAK","Athletics",1,2,2,17,0,1,NA,23,102,22,12,12,3,21,10,NA,2,4.54639,1.42268,8.16495,4.08247,2,1.02062,0.202765,0.101382,0.101382486522198,NA,0.247368,0.295374,0.693312,4.58494,0.0834655,0.0790196,NA,NA,NA,NA,999,10,"AL","23150",""
"430","Kenny Rosenberg","20009","LAA","Angels",1,1,2,10,0,1,NA,17,75,17,10,9,2,16,7,NA,1,4.62162,1.42342,8.43243,3.81081,2.21277,1.2973,0.213115,0.0963115,0.116803281009197,NA,0.254587,0.300633,0.707965,4.66045,0.0821643,0.0950761,NA,NA,NA,NA,999,1,"AL","20009",""
"431","Tyler Beede","16981","CLE","Guardians",0,0,5,40,0,1,NA,54,255,56,34,32,8,50,24,NA,4,5.24219,1.47871,8.24708,4.01723,2.05293,1.38972,0.195366,0.0951646,0.100201264023781,NA,0.247037,0.28246,0.674258,4.96413,0.0812703,-0.0538388,NA,NA,NA,NA,750.989990234375,5,"AL","16981",""
"432","Mick Abel","sa3014534","PHI","Phillies",2,3,5,24,0,1,NA,41,187,41,26,24,6,38,23,NA,3,5.27909,1.53264,8.25922,4.93851,1.67241,1.36235,0.203354,0.121593,0.0817610025405884,NA,0.253041,0.295302,0.680516,5.26072,0.0809019,6.94469e-05,NA,NA,NA,NA,999,26,"NL","sa3014534",""
"433","Austin Voth","15047","SEA","Mariners",2,3,2,46,0,1,NA,51,223,51,26,24,8,49,19,NA,2,4.29984,1.36738,8.59967,3.26194,2.63636,1.33443,0.219697,0.0833333,0.136363632977009,NA,0.254167,0.300578,0.738636,4.45768,0.080377,0.0371994,NA,NA,NA,NA,999,11,"AL","15047",""
"434","Cade Povich","sa3017787","BAL","Orioles",1,2,2,14,0,1,NA,19,84,18,10,10,3,20,9,NA,1,4.43272,1.36324,9.1029,3.95778,2.3,1.18734,0.232794,0.101215,0.131578952074051,NA,0.23918,0.291262,0.701493,4.3984,0.0781431,0.0454403,NA,NA,NA,NA,999,2,"AL","sa3017787",""
"435","Ryne Stanek","15947","SEA","Mariners",4,2,0,63,2,13,NA,63,270,53,31,29,8,69,33,NA,2,4.13002,1.35755,9.80879,4.64627,2.11111,1.20459,0.254464,0.120536,0.133928574621677,NA,0.225641,0.282443,0.735294,4.47875,0.0779407,0.174331,NA,NA,NA,NA,743.309997558594,11,"AL","15947",""
"436","Luis F. Ortiz","16942","PHI","Phillies",3,2,0,55,0,4,NA,55,239,57,32,29,7,45,16,NA,4,4.74465,1.33443,7.41351,2.66886,2.77778,1.18616,0.189394,0.0681818,0.121212109923363,NA,0.260331,0.298913,0.659026,4.40825,0.0769943,-0.0904388,NA,NA,NA,NA,750.669982910156,26,"NL","16942",""
"437","Jeff Criswell","sa3014435","COL","Rockies",0,1,2,2,0,0,NA,8,35,8,5,4,1,6,3,NA,0,5.22321,1.49107,7.47321,3.9375,1.89796,1.36607,0.186,0.098,0.0879999995231628,NA,0.263982,0.299703,0.677374,4.98718,0.0761666,0.0877693,NA,NA,NA,NA,999,19,"NL","sa3014435",""
"438","Jacob Latz","21306","TEX","Rangers",2,3,0,58,0,10,NA,58,257,56,33,30,9,60,28,NA,2,4.65753,1.44597,9.31507,4.38356,2.125,1.36986,0.233677,0.109966,0.123711347579956,NA,0.245136,0.296089,0.716049,4.71623,0.0760287,-0.0704156,NA,NA,NA,NA,999,13,"AL","21306",""
"439","Nick Nelson","20153","PHI","Phillies",1,2,2,25,0,1,NA,30,137,32,19,18,4,24,13,NA,2,5.3,1.51111,7.2,4,1.8,1.2,0.176904,0.0982801,0.0786240696907043,NA,0.265928,0.303249,0.662752,4.92171,0.0757353,-0.110141,NA,NA,NA,NA,999,26,"NL","20153",""
"440","Beau Brieske","26079","DET","Tigers",3,4,0,60,1,11,NA,60,256,60,32,30,7,46,19,NA,2,4.48133,1.31397,6.97095,2.86307,2.43478,1.12033,0.18123,0.0744337,0.106796115636826,NA,0.254417,0.288991,0.679612,4.40303,0.0739179,0.037497,NA,NA,NA,NA,749.210021972656,6,"AL","26079",""
"441","Michael Tonkin","10315","NYM","Mets",4,4,0,55,0,5,NA,55,232,50,29,27,8,57,20,NA,4,4.37601,1.26418,9.33549,3.20908,2.90909,1.3128,0.246154,0.0846154,0.16153846681118,NA,0.239316,0.291925,0.703364,4.34094,0.0734289,-0.0206258,NA,NA,NA,NA,999,25,"NL","10315",""
"442","Eli Morgan","20203","CLE","Guardians",3,3,0,58,0,8,NA,58,242,54,28,26,8,59,17,NA,2,3.98957,1.21252,9.15254,2.58149,3.54545,1.29074,0.24375,0.06875,0.174999989569187,NA,0.240678,0.291262,0.721649,4.06338,0.0727821,0.0572681,NA,NA,NA,NA,999,5,"AL","20203",""
"443","Nate Pearson","20160","TOR","Blue Jays",4,3,0,54,1,4,NA,54,235,47,28,27,8,59,27,NA,3,4.42105,1.38596,9.78947,4.57895,2.13793,1.26316,0.25,0.116935,0.133064515888691,NA,0.231481,0.287671,0.722714,4.58837,0.0723363,0.023985,NA,NA,NA,NA,710.330017089844,14,"AL","20160",""
"444","Zach Jackson","19493","OAK","Athletics",3,5,0,56,0,9,NA,56,248,48,29,27,8,70,33,NA,2,4.37838,1.45946,11.1892,5.35135,2.09091,1.21622,0.280488,0.134146,0.14634145796299,NA,0.22695,0.3,0.744681,4.39018,0.0701743,-0.0164998,NA,NA,NA,NA,747.320007324219,10,"AL","19493",""
"445","Tommy Kahnle","11384","NYY","Yankees",2,2,0,50,0,4,NA,50,207,40,25,23,8,60,21,NA,2,4.15704,1.22402,10.8083,3.74134,2.88889,1.45497,0.290503,0.100559,0.189944133162498,NA,0.220126,0.28,0.717593,4.34049,0.0696584,0.0608572,NA,NA,NA,NA,727.469970703125,9,"AL","11384",""
"446","Pedro Avila","18864","SDP","Padres",2,3,3,43,0,1,NA,55,243,51,30,28,7,50,26,NA,5,4.53305,1.40609,8.12172,4.24974,1.91111,1.13326,0.204276,0.106888,0.0973871722817421,NA,0.241848,0.285185,0.699659,4.75557,0.0695824,0.0813825,NA,NA,NA,NA,744.039978027344,29,"NL","18864",""
"447","David Buchanan","11176","PHI","Phillies",0,0,2,2,0,0,NA,6,28,6,4,3,1,6,2,NA,0,4.80217,1.35262,8.04061,3.2627,2.4644,1.35917,0.204971,0.0831727,0.121798120439053,NA,0.250883,0.289135,0.687327,4.66815,0.0694716,-0.00360733,NA,NA,NA,NA,999,26,"NL","11176",""
"448","Carson Spiers","27685","CIN","Reds",1,2,2,24,0,1,NA,31,140,33,20,19,5,27,13,NA,3,5.3617,1.46809,7.65957,3.82979,2,1.43617,0.189573,0.0947867,0.0947867259383202,NA,0.262032,0.297491,0.65812,5.1593,0.0694353,-0.0239805,NA,NA,NA,NA,747.669982910156,18,"NL","27685",""
"449","Blake Treinen","12572","LAD","Dodgers",5,4,0,55,0,7,NA,55,230,50,28,25,8,54,20,NA,3,4.11899,1.28146,8.85583,3.29519,2.6875,1.2357,0.234973,0.0874317,0.147540993988514,NA,0.242424,0.293103,0.714286,4.30767,0.0692277,0.0238796,NA,NA,NA,NA,728.140014648438,22,"NL","12572",""
"450","Gordon Graceffo","sa3016849","STL","Cardinals",0,0,2,2,0,0,NA,8,34,8,4,4,1,6,3,NA,0,4.55587,1.3276,6.44699,3.09456,2.08333,1.20344,0.167785,0.0805369,0.087248332798481,NA,0.253071,0.279874,0.686767,4.70681,0.0690964,0.111685,NA,NA,NA,NA,999,28,"NL","sa3016849",""
"451","Bryan Hoeing","26304","MIA","Marlins",2,2,2,37,3,1,NA,44,193,49,25,23,6,32,13,NA,2,4.69806,1.38178,6.44831,2.57932,2.5,1.19754,0.164319,0.0657277,0.0985915511846542,NA,0.272265,0.303226,0.684932,4.56517,0.0687505,0.055709,NA,NA,NA,NA,999,20,"NL","26304",""
"452","Blake Walston","sa3011814","ARI","Diamondbacks",0,1,2,2,0,0,NA,8,35,8,4,4,1,5,4,NA,0,4.52328,1.49298,6.31929,4.12417,1.53226,0.864745,0.156766,0.10231,0.0544554367661476,NA,0.260708,0.296037,0.696409,4.62976,0.0683968,0.122399,NA,NA,NA,NA,999,15,"NL","sa3011814",""
"453","Garrett Cleavinger","17897","TBR","Rays",3,3,0,55,0,7,NA,55,234,40,23,22,7,77,29,NA,4,3.6,1.25,12.6,4.725,2.66667,1.125,0.329412,0.123529,0.205882363021374,NA,0.19863,0.282353,0.767442,3.88004,0.0683817,0.146352,NA,NA,NA,NA,746.049987792969,12,"AL","17897",""
"454","Yariel Rodriguez","sa3023349","TOR","Blue Jays",0,0,3,43,0,1,NA,53,251,55,34,31,8,49,24,NA,4,5.3191,1.50075,8.28317,4.14912,1.99637,1.39507,0.193825,0.0970887,0.0967360660433769,NA,0.246408,0.281383,0.672228,5.01586,0.0677401,-0.0347738,NA,NA,NA,NA,575.900024414062,14,"AL","sa3023349",""
"455","Yunior Marte","14416","PHI","Phillies",2,3,0,48,0,1,NA,48,212,47,27,25,7,49,20,NA,3,4.7619,1.3933,9.20635,3.80952,2.41667,1.26984,0.232,0.096,0.135999999940395,NA,0.246637,0.299363,0.693215,4.47197,0.0677372,-0.0329522,NA,NA,NA,NA,999,26,"NL","14416",""
"456","Jose Hernandez","22318","PIT","Pirates",1,2,0,38,0,1,NA,38,166,34,19,18,5,44,18,NA,1,4.21053,1.36452,10.3509,4.21053,2.45833,1.22807,0.263393,0.107143,0.156250007450581,NA,0.232323,0.295455,0.730897,4.24919,0.0675337,0.0490776,NA,NA,NA,NA,999,27,"NL","22318",""
"457","Tanner Banks","16990","CHW","White Sox",2,2,0,55,0,6,NA,55,236,56,29,26,8,50,15,NA,2,4.29741,1.29604,8.22647,2.45566,3.35,1.35061,0.213376,0.0636943,0.149681523442268,NA,0.257732,0.300469,0.71608,4.31916,0.0672797,0.00589836,NA,NA,NA,NA,750.739990234375,4,"AL","16990",""
"458","Robby Snelling","sa3020707","SDP","Padres",1,1,2,2,0,0,NA,7,31,7,4,4,1,6,3,NA,0,4.57782,1.37335,7.04985,3.66226,1.925,1.19023,0.182033,0.0945626,0.0874704420566559,NA,0.248691,0.280822,0.693493,4.65891,0.065168,0.035382,NA,NA,NA,NA,999,29,"NL","sa3020707",""
"459","Cionel Pérez","19614","BAL","Orioles",3,3,0,60,0,12,NA,60,263,56,31,29,7,55,28,NA,2,4.30939,1.39963,8.28729,4.14365,2,0.994475,0.210084,0.105042,0.105042017996311,NA,0.241706,0.290323,0.710059,4.3416,0.0646929,0.0528409,NA,NA,NA,NA,999,2,"AL","19614",""
"460","Sem Robberse","sa3011735","STL","Cardinals",0,0,2,2,0,0,NA,8,35,8,4,4,1,6,3,NA,0,4.53913,1.4087,6.73043,3.52174,1.91111,1.17391,0.170635,0.0892857,0.0813492089509964,NA,0.257709,0.288952,0.702128,4.75939,0.0645291,0.111685,NA,NA,NA,NA,750.929992675781,28,"NL","sa3011735",""
"461","Joe Mantiply","14857","ARI","Diamondbacks",3,3,0,54,0,7,NA,54,231,56,26,23,7,48,15,NA,2,3.91304,1.30435,8.01242,2.42236,3.30769,1.11801,0.207729,0.0628019,0.14492753893137,NA,0.260417,0.307692,0.732601,4.02109,0.0643706,0.0901351,NA,NA,NA,NA,999,15,"NL","14857",""
"462","Ty Madden","sa3018141","DET","Tigers",1,1,2,14,0,1,NA,19,84,19,10,10,2,17,8,NA,1,4.52882,1.38152,7.82251,3.7054,2.11111,1.15279,0.2,0.0947368,0.105263158679008,NA,0.249412,0.291139,0.700152,4.55422,0.0643235,0.0602679,NA,NA,NA,NA,999,6,"AL","sa3018141",""
"463","Elvis Peguero","21652","MIL","Brewers",4,5,0,60,0,7,NA,60,258,56,30,28,8,59,22,NA,4,4.25775,1.28874,8.80914,3.23002,2.72727,1.17455,0.227273,0.0833333,0.143939405679703,NA,0.239496,0.288235,0.707965,4.26646,0.0642213,0.0670033,NA,NA,NA,NA,999,23,"NL","21652",""
"464","Justin Wilson","4301","CIN","Reds",3,3,0,52,0,1,NA,52,222,54,28,26,9,48,17,NA,0,4.42623,1.36612,8.36066,2.95082,2.83333,1.47541,0.217949,0.0769231,0.141025632619858,NA,0.263889,0.307692,0.721154,4.51187,0.0636809,0.0379486,NA,NA,NA,NA,999,18,"NL","4301",""
"465","Bryan Hudson","19924","MIL","Brewers",3,4,0,55,0,1,NA,55,241,50,28,26,8,61,25,NA,3,4.32247,1.37221,10.0343,4.1681,2.40741,1.23499,0.254902,0.105882,0.149019591510296,NA,0.235556,0.296053,0.726744,4.35281,0.063677,0.0465306,NA,NA,NA,NA,999,23,"NL","19924",""
"466","Connor Brogdon","21205","PHI","Phillies",3,2,0,60,0,7,NA,60,257,56,32,29,9,64,25,NA,2,4.41818,1.34545,9.65455,3.76364,2.56522,1.30909,0.25,0.0974576,0.152542375028133,NA,0.241706,0.298611,0.716561,4.36413,0.0629241,0.0104423,NA,NA,NA,NA,999,26,"NL","21205",""
"467","Michael Kelly","12791","OAK","Athletics",2,3,0,52,0,6,NA,52,228,49,26,24,6,55,23,NA,2,4.17795,1.39265,9.57447,4.00387,2.3913,1.04449,0.242291,0.101322,0.140969172120094,NA,0.242574,0.304965,0.72327,4.08676,0.0626747,0.00279775,NA,NA,NA,NA,999,10,"AL","12791",""
"468","Jorge Alcala","19459","MIN","Twins",5,5,0,63,1,12,NA,63,267,56,34,31,9,67,24,NA,3,4.35835,1.28329,9.58838,3.48668,2.75,1.30751,0.251429,0.0914286,0.160000003874302,NA,0.235669,0.28972,0.695067,4.32042,0.0620316,-0.0337639,NA,NA,NA,NA,747.960021972656,8,"AL","19459",""
"469","Scott Alexander","10591","OAK","Athletics",4,4,0,45,0,1,NA,45,190,46,21,20,4,32,11,NA,1,3.98034,1.27764,6.41278,2.2113,2.9,0.884521,0.168605,0.0581395,0.110465120524168,NA,0.26087,0.296875,0.711207,3.91843,0.0614114,0.049879,NA,NA,NA,NA,999,10,"AL","10591",""
"470","Chayce McDermott","sa3017420","BAL","Orioles",1,2,2,15,0,1,NA,21,94,19,12,11,3,23,12,NA,1,4.66938,1.43438,9.61343,4.94405,1.94444,1.19023,0.241935,0.124424,0.11751152575016,NA,0.231383,0.286822,0.700326,4.60804,0.0613277,-0.00522223,NA,NA,NA,NA,999,2,"AL","sa3017420",""
"471","Angel Zerpa","22717","KCR","Royals",3,4,2,56,0,7,NA,61,268,64,34,31,7,45,22,NA,3,4.62668,1.39535,6.60955,3.19461,2.06897,1.10159,0.167598,0.0810056,0.0865921899676323,NA,0.261538,0.294118,0.69,4.58919,0.0593596,0.0520074,NA,NA,NA,NA,750.200012207031,7,"AL","22717",""
"472","Luke Little","28036","CHC","Cubs",2,2,0,44,0,1,NA,44,190,36,22,20,5,54,23,NA,2,4.12698,1.32275,11.1111,4.60317,2.41379,1.11111,0.285714,0.118367,0.1673469170928,NA,0.215962,0.286765,0.720859,4.08396,0.0583802,0.0411011,NA,NA,NA,NA,750.169982910156,17,"NL","28036",""
"473","Jarlín García","18282",NA,NA,1,2,0,30,0,0,NA,30,122,28,15,14,4,25,9,NA,1,4.09091,1.21818,7.52727,2.61818,2.875,1.30909,0.205357,0.0714286,0.133928574621677,NA,0.247573,0.282895,0.716846,4.45504,0.0568594,0.15789,NA,NA,NA,NA,999,-1,NA,"18282",""
"474","Shelby Miller","10197","DET","Tigers",3,3,0,61,1,12,NA,61,262,54,34,31,8,60,28,NA,3,4.6,1.35556,8.8,4.2,2.09524,1.2,0.227979,0.108808,0.119170978665352,NA,0.235294,0.283333,0.684411,4.56615,0.0560907,-0.0885083,NA,NA,NA,NA,509.559997558594,6,"AL","10197",""
"475","Cory Abbott","20277","SEA","Mariners",0,0,2,2,0,0,NA,8,36,8,4,4,1,8,4,NA,0,4.51505,1.39353,8.92977,4.11371,2.17073,1.30435,0.227041,0.104592,0.122448973357677,NA,0.242075,0.289796,0.71161,4.65972,0.0554264,0.0954868,NA,NA,NA,NA,999,11,"AL","20277",""
"476","Hurston Waldrep","sa3022942","ATL","Braves",0,0,2,16,0,1,NA,20,90,19,11,10,3,22,11,NA,1,4.45131,1.45286,9.45904,4.72952,2,1.25193,0.240283,0.120141,0.120141334831715,NA,0.242915,0.3,0.724816,4.63062,0.0538865,-0.0115029,NA,NA,NA,NA,999,16,"NL","sa3022942",""
"477","Hunter Stratton","23455","PIT","Pirates",3,4,0,60,0,11,NA,60,267,56,32,30,8,63,31,NA,4,4.55312,1.45025,9.40978,4.70489,2,1.21417,0.234848,0.117424,0.117424242198467,NA,0.240175,0.295597,0.721925,4.68843,0.0527185,0.116788,NA,NA,NA,NA,999,27,"NL","23455",""
"478","Yency Almonte","15068","CHC","Cubs",2,2,0,52,0,7,NA,52,223,44,27,25,7,58,24,NA,5,4.3326,1.31291,10.0438,4.13567,2.42857,1.18162,0.260204,0.107143,0.153061218559742,NA,0.22807,0.289474,0.697674,4.37101,0.0524399,0.0184815,NA,NA,NA,NA,999,17,"NL","15068",""
"479","Jonathan Hernández","17464","TEX","Rangers",3,2,0,52,0,4,NA,52,230,48,28,26,7,55,26,NA,3,4.55497,1.43106,9.58115,4.55497,2.10345,1.25654,0.241107,0.114625,0.126482211053371,NA,0.239819,0.296053,0.720339,4.6163,0.0523839,0.0225265,NA,NA,NA,NA,999,13,"AL","17464",""
"480","Anthony Veneziano","27453","KCR","Royals",1,2,2,21,0,1,NA,27,121,28,16,15,3,21,12,NA,2,5.00456,1.49499,7.05561,4.02005,1.7551,1.14859,0.174089,0.0991903,0.0748987793922424,NA,0.263158,0.299703,0.67867,4.90499,0.0520095,0.0168904,NA,NA,NA,NA,750.940002441406,7,"AL","27453",""
"481","Ryan Fernandez","sa3007996","STL","Cardinals",4,4,0,45,0,1,NA,45,191,44,21,20,6,40,13,NA,1,3.90533,1.28205,7.98817,2.66272,3,1.2426,0.209302,0.0697674,0.139534883201122,NA,0.251256,0.292517,0.742754,4.22151,0.0496199,0.0782453,NA,NA,NA,NA,999,28,"NL","sa3007996",""
"482","Scott Effross","18384","NYY","Yankees",2,1,0,24,0,1,NA,24,100,22,12,11,3,22,6,NA,1,4,1.17778,8.4,2.2,3.81818,1.2,0.224599,0.0588235,0.165775395929813,NA,0.241379,0.285714,0.695067,3.98837,0.0468972,0.0110989,NA,NA,NA,NA,999,9,"AL","18384",""
"483","Matt Bush","1246",NA,NA,1,1,0,26,0,0,NA,26,109,23,13,12,4,28,11,NA,2,4.23529,1.29412,9.52941,3.70588,2.57143,1.32353,0.253521,0.0985916,0.15492956340313,NA,0.238095,0.294118,0.72973,4.46092,0.0467924,0.136838,NA,NA,NA,NA,999,-1,NA,"1246",""
"484","Daulton Jefferies","19345","SFG","Giants",4,4,0,58,0,10,NA,58,249,63,31,29,8,43,13,NA,3,4.55312,1.29848,6.67791,1.97302,3.38462,1.21417,0.172549,0.0509804,0.121568616479635,NA,0.267782,0.299465,0.683891,4.3343,0.0464916,-0.0260187,NA,NA,NA,NA,748.719970703125,30,"NL","19345",""
"485","Luis Frías","21997","ARI","Diamondbacks",2,2,0,40,0,1,NA,40,174,37,20,18,5,41,18,NA,1,4.07355,1.38614,9.29279,4.07355,2.28125,1.01839,0.237785,0.104235,0.133550472557545,NA,0.240876,0.300518,0.725806,4.06126,0.0458084,0.0446634,NA,NA,NA,NA,999,15,"NL","21997",""
"486","José Buttó","23313","NYM","Mets",1,2,2,23,0,1,NA,29,129,29,17,16,4,25,13,NA,2,4.85861,1.44816,7.71208,3.93316,1.96078,1.23393,0.19305,0.0984556,0.0945945978164673,NA,0.257081,0.297376,0.68895,4.8403,0.0454466,-0.0372048,NA,NA,NA,NA,687.380004882812,25,"NL","23313",""
"487","Braxton Ashcraft","sa3008470","PIT","Pirates",1,1,0,33,0,1,NA,33,142,34,17,16,4,26,9,NA,2,4.23862,1.28728,7.20565,2.40188,3,1.1303,0.186131,0.0620438,0.124087575823069,NA,0.255906,0.292308,0.706215,4.22835,0.04359,0.0278992,NA,NA,NA,NA,999,27,"NL","sa3008470",""
"488","Chih-Jung Liu","sa3014675","BOS","Red Sox",1,1,3,3,0,0,NA,14,65,15,9,8,2,12,7,NA,1,5.30526,1.56842,7.67368,4.45263,1.7234,1.42105,0.187067,0.108545,0.0785219371318817,NA,0.267717,0.305263,0.6875,5.24451,0.0434009,0.0528505,NA,NA,NA,NA,999,3,"AL","sa3014675",""
