"","player_name","fangraphs_id","Team","ShortName","W","L","GS","G","SV","HLD","BS","IP","TBF","H","R","ER","HR","SO","BB","IBB","HBP","ERA","WHIP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","GB%","AVG","BABIP","LOB%","FIP","WAR","RA9-WAR","InterSD","InterSK","IntraSD","QS","ADP","teamid","League","playerids","."
"3229","Locke St. John","16850",NA,NA,0.0457,0.0523,0,1,0,0,NA,1,4.446,1.0216,0.5796,0.54395,0.158333,0.8119,0.4429,NA,0.0567,4.89555,1.4645,7.3071,3.9861,1.83315,1.425,0.182614,0.0996176,0.0829959511756897,0.372015,0.258869,0.29006,0.712002,5.18837,-0.00641635,-0.0435483,NA,NA,NA,0,999,-1,NA,"16850",""
"3230","Sean Mellen","sa3011865",NA,NA,0.0469,0.057,0.0444,0.7914,0,0,NA,1,4.447,1.0199,0.5817,0.54612,0.160556,0.8238,0.453,NA,0.0452,4.91508,1.4729,7.4142,4.077,1.81854,1.445,0.185248,0.101866,0.0833820626139641,0.367995,0.258281,0.289884,0.714033,5.18926,-0.00642606,-0.0435483,NA,NA,NA,0.015,999,-1,NA,"sa3011865",""
"3231","Hunter Peck","sa3014873",NA,NA,0.0455,0.0525,0,1,0,0,NA,1,4.486,1.0037,0.5835,0.54755,0.153556,0.8684,0.5141,NA,0.0442,4.92795,1.5178,7.8156,4.6269,1.68917,1.382,0.19358,0.114601,0.078979030251503,0.371001,0.255544,0.292574,0.717135,5.18936,-0.00642715,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3014873",""
"3232","Chandler Casey","sa3010820",NA,NA,0.045,0.053,0,1,0,0,NA,1,4.46,1.0931,0.5961,0.55501,0.145889,0.6751,0.4167,NA,0.0462,4.99509,1.5098,6.0759,3.7503,1.62011,1.313,0.151368,0.0934305,0.0579372271895409,0.450003,0.273473,0.29823,0.699855,5.1901,-0.00643516,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3010820",""
"3233","Kyle Wilson","sa875768",NA,NA,0.0481,0.0637,0.103,0.516,0,0,NA,1,4.429,1.0586,0.601,0.56412,0.166222,0.7818,0.4012,NA,0.0449,5.07708,1.4598,7.0362,3.6108,1.94865,1.496,0.176518,0.0905848,0.0859336107969284,0.389994,0.265786,0.294041,0.699868,5.19063,-0.00644098,-0.0435483,NA,NA,NA,0.0359,999,-1,NA,"sa875768",""
"3234","Andre Scrubb","20329","NYM","Mets",0.046,0.052,0,1,0,0,NA,1,4.486,0.9744,0.5724,0.5354,0.148444,0.9275,0.5367,NA,0.0429,4.8186,1.5111,8.3475,4.8303,1.72815,1.336,0.206754,0.119639,0.087115466594696,0.393795,0.249437,0.29181,0.720261,5.06862,-0.00644148,-0.0484203,NA,NA,NA,0,999,25,"NL","20329",""
"3235","Travis Kuhn","sa3009928","SEA","Mariners",0.0465,0.0515,0,1,0,0,NA,1,4.423,0.994,0.5491,0.51086,0.142667,0.8402,0.4441,NA,0.0562,4.59774,1.4381,7.5618,3.9969,1.89192,1.284,0.189962,0.100407,0.089554600417614,0.423167,0.253397,0.289586,0.717881,4.93021,-0.00645223,-0.0492021,NA,NA,NA,0,999,11,"AL","sa3009928",""
"3236","Cameron Junker","sa3010365","PIT","Pirates",0.0446,0.0557,0.0172,0.9192,0,0,NA,1,4.522,1.0371,0.6004,0.56017,0.137444,0.7713,0.5213,NA,0.0559,5.04153,1.5584,6.9417,4.6917,1.47957,1.237,0.170566,0.115281,0.0552852675318718,0.430986,0.262903,0.296324,0.701329,5.23082,-0.00645426,-0.0417186,NA,NA,NA,0.0054,999,27,"NL","sa3010365",""
"3237","Stevie Branche","sa3014866","CIN","Reds",0.0439,0.0542,0,1,0,0,NA,1,4.577,0.9799,0.6342,0.59726,0.170111,0.9581,0.6264,NA,0.0664,5.37534,1.6063,8.6229,5.6376,1.52953,1.531,0.209329,0.136858,0.0724710524082184,0.387133,0.252278,0.293829,0.710524,5.62868,-0.00646131,-0.0375478,NA,NA,NA,0,999,18,"NL","sa3014866",""
"3238","Jorge Juan","sa3005826","ATL","Braves",0.0489,0.0491,0,1,0,0,NA,1,4.525,0.9836,0.5901,0.55242,0.145111,0.9461,0.5656,NA,0.0544,4.97178,1.5492,8.5149,5.0904,1.67274,1.306,0.209083,0.124994,0.0840884074568748,0.403833,0.251882,0.297993,0.712532,5.10928,-0.00646323,-0.0421556,NA,NA,NA,0,999,16,"NL","sa3005826",""
"3239","Tyler Thornton","sa3018229","CLE","Guardians",0.0459,0.0522,0,1,0,0,NA,1,4.46,0.9099,0.5616,0.52773,0.153444,1.0449,0.5505,NA,0.0611,4.74957,1.4604,9.4041,4.9545,1.89809,1.381,0.234282,0.12343,0.110852010548115,0.35234,0.236436,0.285449,0.721593,4.99482,-0.00646512,-0.0470443,NA,NA,NA,0,999,5,"AL","sa3018229",""
"3240","Trey Cobb","sa918276",NA,NA,0.0452,0.0529,0,1,0,0,NA,1,4.496,1.0417,0.5929,0.55281,0.141444,0.7735,0.4823,NA,0.0664,4.97529,1.524,6.9615,4.3407,1.60377,1.273,0.172042,0.107273,0.0647686943411827,0.438998,0.263902,0.296883,0.702199,5.19292,-0.00646598,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa918276",""
"3241","Wes Benjamin","19243",NA,NA,0.0464,0.0569,0.0388,0.8178,0,0,NA,1,4.439,1.0546,0.5904,0.55428,0.162556,0.7771,0.4237,NA,0.0357,4.98852,1.4783,6.9939,3.8133,1.83408,1.463,0.175062,0.0954494,0.0796125307679176,0.374984,0.265002,0.293441,0.70991,5.19226,-0.00646865,-0.0435576,NA,NA,NA,0.013,999,-1,NA,"19243",""
"3242","John Ghyzel","sa3004473",NA,NA,0.0454,0.0527,0,1,0,0,NA,1,4.527,0.9756,0.588,0.54941,0.140333,0.905,0.5935,NA,0.0481,4.94469,1.5691,8.145,5.3415,1.52485,1.263,0.199912,0.131102,0.0688093602657318,0.409994,0.251094,0.294101,0.714758,5.19417,-0.00647969,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3004473",""
"3243","Luis Madrazo","sa3019134","SDP","Padres",0.0453,0.0527,0,1,0,0,NA,1,4.494,0.9924,0.5799,0.54096,0.142778,0.8593,0.5357,NA,0.0528,4.86864,1.5281,7.7337,4.8213,1.60407,1.285,0.191211,0.119203,0.0720071196556091,0.419693,0.254103,0.292628,0.713893,5.15805,-0.00649138,-0.0482344,NA,NA,NA,0,999,29,"NL","sa3019134",""
"3244","Eric Yardley","15538",NA,NA,0.0446,0.0534,0,1,0,0,NA,1,4.515,1.138,0.606,0.56126,0.131,0.6055,0.4184,NA,0.0648,5.05134,1.5564,5.4495,3.7656,1.44718,1.179,0.134109,0.0926689,0.0414396449923515,0.501,0.282256,0.305587,0.692207,5.19664,-0.00650662,-0.0435483,NA,NA,NA,0,999,-1,NA,"15538",""
"3245","Blake Taylor","16418","TEX","Rangers",0.0462,0.0518,0,1,0,0,NA,1,4.515,1.0625,0.593,0.55305,0.148889,0.7579,0.487,NA,0.0417,4.97745,1.5495,6.8211,4.383,1.55626,1.34,0.167863,0.107863,0.0600000023841858,0.424239,0.266538,0.296674,0.713244,5.2609,-0.00650738,-0.0426135,NA,NA,NA,0,999,13,"AL","16418",""
"3246","Daison Acosta","sa944989","WSN","Nationals",0.0418,0.0562,0,1,0,0,NA,1,4.527,1.0228,0.6162,0.57771,0.150889,0.8089,0.5557,NA,0.0504,5.19939,1.5785,7.2801,5.0013,1.45564,1.358,0.178683,0.122752,0.0559310838580132,0.406351,0.260858,0.294454,0.703819,5.4171,-0.00652874,-0.0415628,NA,NA,NA,0,999,24,"NL","sa944989",""
"3247","Mark Appel","14823",NA,NA,0.0449,0.0531,0,1,0,0,NA,1,4.492,1.0562,0.6002,0.56102,0.147,0.7713,0.4595,NA,0.0656,5.04918,1.5157,6.9417,4.1355,1.67856,1.323,0.171705,0.102293,0.0694122910499573,0.424995,0.266253,0.298235,0.698908,5.19874,-0.00652955,-0.0435483,NA,NA,NA,0,999,-1,NA,"14823",""
"3248","Patrick Monteverde","sa3016940","MIA","Marlins",0.2808,0.3073,0,6,0,0.6211,NA,6,26.019,6.047,3.1686,2.95707,0.865333,4.9765,2.1304,NA,0.2609,4.43561,1.3629,7.46475,3.1956,2.33595,1.298,0.191264,0.0818786,0.109385453164577,0.387989,0.255928,0.291336,0.719042,4.66675,-0.00653314,0.0315571,NA,NA,NA,0,999,20,"NL","sa3016940",""
"3249","Justin Evans","sa3014795","MIA","Marlins",0.0438,0.0542,0,1,0,0,NA,1,4.511,1.0242,0.598,0.5594,0.141444,0.8288,0.5146,NA,0.0596,5.0346,1.5388,7.4592,4.6314,1.61057,1.273,0.183729,0.114077,0.0696519687771797,0.412178,0.260161,0.297569,0.701682,5.15882,-0.00653317,-0.0425196,NA,NA,NA,0,999,20,"NL","sa3014795",""
"3250","Alec Bettinger","20312",NA,NA,0.0468,0.0606,0.0702,0.6702,0,0,NA,1,4.415,1.1005,0.6011,0.56233,0.163556,0.6858,0.3539,NA,0.0426,5.06097,1.4544,6.1722,3.1851,1.93784,1.472,0.155334,0.0801585,0.075175553560257,0.416984,0.273858,0.295646,0.696331,5.19916,-0.00653416,-0.0435483,NA,NA,NA,0.0238,999,-1,NA,"20312",""
"3251","Diosmerky Taveras","sa3004872","NYM","Mets",0.0479,0.0578,0.0586,0.7246,0,0,NA,1,4.471,0.9959,0.5715,0.53267,0.147,0.8585,0.4889,NA,0.0564,4.79403,1.4848,7.7265,4.4001,1.75598,1.323,0.192015,0.109349,0.0826660618185997,0.421629,0.253687,0.290699,0.714073,5.08494,-0.0065428,-0.0483471,NA,NA,NA,0.0205,999,25,"NL","sa3004872",""
"3252","Edgar Arredondo","sa732750",NA,NA,0.048,0.0624,0.0928,0.5638,0,0,NA,1,4.46,1.0807,0.6065,0.56725,0.146556,0.7408,0.4283,NA,0.0446,5.10525,1.509,6.6672,3.8547,1.72963,1.319,0.166099,0.0960314,0.0700672641396523,0.420857,0.271049,0.301362,0.692196,5.09736,-0.00654367,-0.0423965,NA,NA,NA,0.0316,999,NA,NA,"sa732750",""
"3253","C.J. Eldred","sa3006697",NA,NA,0.0468,0.0612,0.0742,0.6512,0,0,NA,1,4.429,1.0754,0.6031,0.56587,0.165556,0.75,0.3849,NA,0.0461,5.09283,1.4603,6.75,3.4641,1.94856,1.49,0.169338,0.0869045,0.0824339538812637,0.395999,0.268984,0.29517,0.697749,5.20026,-0.00654617,-0.0435483,NA,NA,NA,0.0249,999,-1,NA,"sa3006697",""
"3254","Blake Goldsberry","sa3014978","COL","Rockies",0.0409,0.063,0.0428,0.7988,0,0,NA,1,4.499,1.1214,0.6814,0.64669,0.200333,0.8035,0.4208,NA,0.0448,5.82021,1.5422,7.2315,3.7872,1.90946,1.803,0.178595,0.0935319,0.0850633531808853,0.356302,0.278028,0.304026,0.682236,5.64917,-0.00654825,-0.0297024,NA,NA,NA,0.0099,999,19,"NL","sa3014978",""
"3255","Ryan Olson","sa918258",NA,NA,0.0445,0.0645,0.0821,0.6141,0,0,NA,1,4.529,1.078,0.6502,0.61064,0.177,0.7915,0.5024,NA,0.0522,5.49576,1.5804,7.1235,4.5216,1.57544,1.593,0.174763,0.11093,0.0638330727815628,0.426178,0.271236,0.299744,0.698034,5.63684,-0.00655491,-0.0375571,NA,NA,NA,0.0242,999,-2,NA,"sa918258",""
"3256","Graeme Stinson","sa3011900","TBR","Rays",0.0489,0.055,0.044,0.793,0,0,NA,1,4.498,1.0039,0.5471,0.50367,0.111444,0.8029,0.523,NA,0.0831,4.53303,1.5269,7.2261,4.707,1.53518,1.003,0.178502,0.116274,0.0622276663780212,0.5024,0.257946,0.299728,0.714725,4.91632,-0.00656812,-0.0490046,NA,NA,NA,0.0169,999,12,"AL","sa3011900",""
"3257","Jorge Guzmán","17505",NA,NA,0.0451,0.0529,0,1,0,0,NA,1,4.515,1.0197,0.5942,0.55441,0.140556,0.8256,0.5332,NA,0.0577,4.98969,1.5529,7.4304,4.7988,1.54839,1.265,0.182857,0.118095,0.0647619068622589,0.432006,0.259856,0.297215,0.706942,5.20376,-0.00658438,-0.0435483,NA,NA,NA,0,999,-1,NA,"17505",""
"3258","Yefri Del Rosario","sa3002971",NA,NA,0.0453,0.0527,0,1,0,0,NA,1,4.44,1.0202,0.5893,0.55374,0.162778,0.8218,0.4425,NA,0.0497,4.98366,1.4627,7.3962,3.9825,1.85718,1.465,0.18509,0.0996622,0.0854279175400734,0.372011,0.258422,0.289355,0.707315,5.20415,-0.00658863,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3002971",""
"3259","Daniel Juarez","sa3011139","NYM","Mets",0.0487,0.0554,0.0447,0.7897,0,0,NA,1,4.431,0.9611,0.5528,0.51833,0.161,0.9069,0.4708,NA,0.0478,4.66497,1.4319,8.1621,4.2372,1.9263,1.449,0.204672,0.106251,0.0984202101826668,0.35367,0.245655,0.28128,0.728637,5.09004,-0.00658909,-0.048338,NA,NA,NA,0.0165,999,25,"NL","sa3011139",""
"3260","Jhordany Mezquita","sa3004860","PHI","Phillies",0.0477,0.0621,0.0877,0.5877,0,0,NA,1,4.495,1.0349,0.6072,0.56895,0.161667,0.7803,0.5046,NA,0.0477,5.12055,1.5395,7.0227,4.5414,1.54637,1.455,0.173593,0.112258,0.0613348335027695,0.399089,0.262485,0.291007,0.709963,5.45301,-0.00659129,-0.0418095,NA,NA,NA,0.0293,999,26,"NL","sa3004860",""
"3261","Jeremiah Burke","sa3010143","CHW","White Sox",0.0425,0.0555,0,1,0,0,NA,1,4.44,1.0251,0.5958,0.55983,0.176444,0.7981,0.4473,NA,0.0434,5.03847,1.4724,7.1829,4.0257,1.78426,1.588,0.179752,0.100743,0.0790090039372444,0.380232,0.259565,0.285286,0.715371,5.42472,-0.00659651,-0.0431272,NA,NA,NA,0,999,4,"AL","sa3010143",""
"3262","Freylin Garcia","sa941791",NA,NA,0.045,0.053,0,1,0,0,NA,1,4.521,1.0203,0.5969,0.55721,0.140667,0.8326,0.5513,NA,0.0443,5.01489,1.5716,7.4934,4.9617,1.51025,1.266,0.184163,0.121942,0.0622207447886467,0.428003,0.259923,0.297965,0.709045,5.20531,-0.00660125,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa941791",""
"3263","Nathan Burns","sa3017309",NA,NA,0.0454,0.0527,0,1,0,0,NA,1,4.488,0.9938,0.5882,0.55089,0.150333,0.8646,0.5274,NA,0.048,4.95801,1.5212,7.7814,4.7466,1.63936,1.353,0.192647,0.117513,0.0751336961984634,0.393009,0.254,0.291085,0.711815,5.20637,-0.00661289,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3017309",""
"3264","Yaya Chentouf","sa3006950",NA,NA,0.0449,0.0531,0,1,0,0,NA,1,4.466,1.0639,0.5984,0.55971,0.152556,0.7483,0.4337,NA,0.0547,5.03739,1.4976,6.7347,3.9033,1.72539,1.373,0.167555,0.0971115,0.0704433470964432,0.418013,0.267473,0.296204,0.700299,5.20686,-0.00661823,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3006950",""
"3265","Nick Ernst","sa3010558",NA,NA,0.0451,0.0529,0,1,0,0,NA,1,4.498,0.9982,0.5938,0.55687,0.151,0.8775,0.5322,NA,0.0492,5.01183,1.5304,7.8975,4.7898,1.64882,1.359,0.195087,0.118319,0.0767674595117569,0.388996,0.254864,0.293342,0.710083,5.20724,-0.00662235,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3010558",""
"3266","Michael Horrell","sa3010322",NA,NA,0.0452,0.0536,0.0056,0.9736,0,0,NA,1,4.508,1.0582,0.5963,0.55444,0.136333,0.7391,0.5026,NA,0.0502,4.98996,1.5608,6.6519,4.5234,1.47055,1.227,0.163953,0.111491,0.0524622872471809,0.460006,0.267547,0.29933,0.704049,5.20757,-0.00662599,-0.0435483,NA,NA,NA,0.0018,999,-1,NA,"sa3010322",""
"3267","Solomon Bates","sa3006951",NA,NA,0.0452,0.0538,0.0074,0.9654,0,0,NA,1,4.467,1.0108,0.5945,0.55885,0.160222,0.8597,0.485,NA,0.0448,5.02965,1.4958,7.7373,4.365,1.77258,1.442,0.192456,0.108574,0.0838818103075027,0.370984,0.256731,0.291566,0.708854,5.20793,-0.00662987,-0.0435483,NA,NA,NA,0.0023,999,-1,NA,"sa3006951",""
"3268","Carlos Guzman","sa871477","NYM","Mets",0.0466,0.0541,0.0198,0.9068,0,0,NA,1,4.443,1.0271,0.5728,0.53444,0.153222,0.7995,0.4304,NA,0.0517,4.80996,1.4575,7.1955,3.8736,1.85757,1.379,0.179946,0.0968715,0.0830745026469231,0.415652,0.25931,0.290501,0.711752,5.09423,-0.00663511,-0.048338,NA,NA,NA,0.0066,999,25,"NL","sa871477",""
"3269","Jeffrey Passantino","sa915726",NA,NA,0.0468,0.0609,0.0725,0.6595,0,0,NA,1,4.385,1.0741,0.5997,0.5652,0.180444,0.7573,0.3333,NA,0.041,5.0868,1.4074,6.8157,2.9997,2.27213,1.624,0.172702,0.0760091,0.0966932699084282,0.358001,0.267809,0.290813,0.699442,5.20912,-0.00664285,-0.0435483,NA,NA,NA,0.0239,999,-1,NA,"sa915726",""
"3270","Kyle Hill","sa3009922","SEA","Mariners",0.0465,0.0516,0,1,0,0,NA,1,4.429,0.969,0.5504,0.51366,0.146778,0.8979,0.4853,NA,0.0414,4.62294,1.4543,8.0811,4.3677,1.8502,1.321,0.202732,0.109573,0.0931587293744087,0.397897,0.248315,0.28773,0.723808,4.94745,-0.00664704,-0.0492021,NA,NA,NA,0,999,11,"AL","sa3009922",""
"3271","Jose Bravo","sa923839",NA,NA,0.0468,0.061,0.0735,0.6545,0,0,NA,1,4.406,1.0869,0.5937,0.55637,0.159444,0.7226,0.3492,NA,0.041,5.00733,1.4361,6.5034,3.1428,2.0693,1.435,0.164004,0.0792556,0.0847480669617653,0.398636,0.270656,0.295957,0.694547,5.05322,-0.00665065,-0.0459265,NA,NA,NA,0.0247,999,NA,NA,"sa923839",""
"3272","Fred Villarreal","sa3011477",NA,NA,0.0462,0.0519,0,1,0,0,NA,1,4.425,1.0506,0.5573,0.5163,0.137556,0.7328,0.4015,NA,0.0557,4.6467,1.4521,6.5952,3.6135,1.82516,1.238,0.165605,0.0907345,0.0748700574040413,0.460485,0.264782,0.294773,0.710428,4.94926,-0.00666749,-0.0492021,NA,NA,NA,0,999,NA,NA,"sa3011477",""
"3273","Jhoulys Chacín","2608",NA,NA,0.0449,0.0531,0,1,0,0,NA,1,4.452,1.0563,0.5988,0.56179,0.161111,0.7844,0.4384,NA,0.0396,5.05611,1.4947,7.0596,3.9456,1.78923,1.45,0.17619,0.0984726,0.0777178704738617,0.393992,0.265803,0.295589,0.705909,5.21468,-0.00670362,-0.0435483,NA,NA,NA,0,999,-1,NA,"2608",""
"3274","AJ Ramos","8350",NA,NA,0.0454,0.0526,0,1,0,0,NA,1,4.425,1.0101,0.5876,0.55355,0.168556,0.8377,0.4364,NA,0.0449,4.98195,1.4465,7.5393,3.9276,1.91957,1.517,0.189311,0.0986215,0.0906892642378807,0.349005,0.25613,0.286489,0.709529,5.21476,-0.00670446,-0.0435483,NA,NA,NA,0,999,-1,NA,"8350",""
"3275","Nathan Witt","sa3005340",NA,NA,0.0449,0.0531,0,1,0,0,NA,1,4.525,1.0289,0.5993,0.55921,0.139778,0.8174,0.5441,NA,0.0488,5.03289,1.573,7.3566,4.8969,1.5023,1.258,0.180641,0.120243,0.0603977888822556,0.434003,0.261667,0.298872,0.706957,5.21605,-0.00671853,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3005340",""
"3276","Felix Minjarez","sa3007272",NA,NA,0.0451,0.0529,0,1,0,0,NA,1,4.45,1.001,0.5831,0.5471,0.159667,0.8557,0.4792,NA,0.0417,4.9239,1.4802,7.7013,4.3128,1.78568,1.437,0.192292,0.107685,0.0846067517995834,0.376831,0.254766,0.288748,0.713873,5.18201,-0.00674478,-0.0482253,NA,NA,NA,0,999,NA,NA,"sa3007272",""
"3277","Nick Richmond","sa3011538","BAL","Orioles",0.0463,0.0517,0,1,0,0,NA,1,4.466,1.042,0.5743,0.53346,0.137556,0.7806,0.4636,NA,0.0516,4.80114,1.5056,7.0254,4.1724,1.68378,1.238,0.174787,0.103807,0.0709807425737381,0.45597,0.263744,0.298236,0.70928,5.02766,-0.00676366,-0.0470792,NA,NA,NA,0,999,2,"AL","sa3011538",""
"3278","Hunter Dollander","sa3019302",NA,NA,0.0465,0.0605,0.0672,0.6842,0,0,NA,1,4.486,1.0508,0.6019,0.56204,0.148444,0.7729,0.4757,NA,0.0514,5.05836,1.5265,6.9561,4.2813,1.62476,1.336,0.172292,0.106041,0.0662505477666855,0.430013,0.265427,0.297066,0.701157,5.22032,-0.00676511,-0.0435483,NA,NA,NA,0.0222,999,-1,NA,"sa3019302",""
"3279","Jake Rice","sa3017593","ARI","Diamondbacks",0.0461,0.052,0,1,0,0,NA,1,4.523,0.9942,0.5824,0.54457,0.134111,0.8716,0.5671,NA,0.0539,4.90113,1.5613,7.8444,5.1039,1.53694,1.207,0.192704,0.125381,0.0673225671052933,0.395743,0.254792,0.296962,0.712682,5.11828,-0.00677807,-0.0423965,NA,NA,NA,0,999,15,"NL","sa3017593",""
"3280","Emilio Marquez","sa3006145","KCR","Royals",0.045,0.053,0,1,0,0,NA,1,4.423,1.0389,0.587,0.55407,0.165333,0.7799,0.4059,NA,0.0469,4.98663,1.4448,7.0191,3.6531,1.92141,1.488,0.176328,0.0917703,0.0845579952001572,0.324529,0.261674,0.288786,0.706978,5.20297,-0.00678306,-0.0400385,NA,NA,NA,0,999,7,"AL","sa3006145",""
"3281","Thomas Ponticelli","sa3007730","COL","Rockies",0.0401,0.0673,0.0686,0.6776,0,0,NA,1,4.551,1.1824,0.6959,0.6551,0.178,0.6733,0.4335,NA,0.0513,5.8959,1.6159,6.0597,3.9015,1.55317,1.602,0.147946,0.0952538,0.0526917204260826,0.437511,0.290787,0.31242,0.673154,5.67684,-0.00681293,-0.0296836,NA,NA,NA,0.016,999,19,"NL","sa3007730",""
"3282","Alfredo Zarraga","sa3018276","TBR","Rays",0.0464,0.0516,0,1,0,0,NA,1,4.435,0.9729,0.562,0.52527,0.144111,0.9056,0.4953,NA,0.0452,4.72743,1.4682,8.1504,4.4577,1.82839,1.297,0.204194,0.11168,0.0925140976905823,0.400324,0.249814,0.291336,0.715547,4.93878,-0.00681536,-0.0489954,NA,NA,NA,0,999,12,"AL","sa3018276",""
"3283","Konner Wade","14655",NA,NA,0.045,0.053,0,1,0,0,NA,1,4.378,1.1414,0.5968,0.55852,0.172444,0.5941,0.2668,NA,0.0391,5.02668,1.4082,5.3469,2.4012,2.22676,1.552,0.135701,0.0609411,0.0747601687908173,0.408991,0.280298,0.293129,0.695419,5.22632,-0.00683059,-0.0435483,NA,NA,NA,0,999,-1,NA,"14655",""
"3284","Bobby Poyner","17987",NA,NA,0.0464,0.0556,0.03,0.859,0,0,NA,1,4.428,1.0542,0.5888,0.5538,0.168111,0.7676,0.3908,NA,0.0497,4.9842,1.445,6.9084,3.5172,1.96418,1.513,0.173351,0.0882566,0.0850948542356491,0.359014,0.264376,0.290351,0.707811,5.22678,-0.00683569,-0.0435483,NA,NA,NA,0.0108,999,-1,NA,"17987",""
"3285","Cesar Gomez","sa3014799","HOU","Astros",0.0476,0.0504,0,1,0,0,NA,1,4.419,1.0859,0.591,0.55093,0.152111,0.7059,0.3845,NA,0.0445,4.95837,1.4704,6.3531,3.4605,1.83589,1.369,0.159742,0.0870106,0.0727313980460167,0.443973,0.272155,0.298146,0.699355,5.10768,-0.00684879,-0.0451125,NA,NA,NA,0,999,21,"AL","sa3014799",""
"3286","Sergio Romo","9817",NA,NA,0.045,0.053,0,1,0,0,NA,1,4.427,1.0461,0.5973,0.56331,0.179889,0.8052,0.3661,NA,0.0453,5.06979,1.4122,7.2468,3.2949,2.1994,1.619,0.181884,0.0826971,0.0991868004202843,0.343778,0.260509,0.28583,0.702285,5.2174,-0.00684986,-0.0463034,NA,NA,NA,0,999,-2,NA,"9817",""
"3287","Brian Johnson","14272",NA,NA,0.0483,0.0631,0.1,0.53,0,0,NA,1,4.44,1.101,0.5977,0.55928,0.160444,0.6823,0.3724,NA,0.0453,5.03352,1.4734,6.1407,3.3516,1.83217,1.444,0.153671,0.0838739,0.0697972923517227,0.403999,0.273724,0.295814,0.701246,5.22932,-0.00686333,-0.0435483,NA,NA,NA,0.0355,999,-1,NA,"14272",""
"3288","Wandisson Charles","sa874818","BAL","Orioles",0.0467,0.0513,0,1,0,0,NA,1,4.488,0.9663,0.5657,0.52686,0.138111,0.9157,0.5625,NA,0.0434,4.74174,1.5288,8.2413,5.0625,1.62791,1.243,0.204033,0.125334,0.0786987543106079,0.421959,0.248912,0.292823,0.721183,5.03678,-0.00686568,-0.0470792,NA,NA,NA,0,999,2,"AL","sa874818",""
"3289","Casey Cobb","sa3014868",NA,NA,0.0455,0.056,0.0267,0.8747,0,0,NA,1,4.43,1.0682,0.5984,0.56123,0.164556,0.7381,0.3942,NA,0.043,5.05107,1.4624,6.6429,3.5478,1.8724,1.481,0.166614,0.0889842,0.0776297971606255,0.394013,0.267532,0.292428,0.701286,5.22966,-0.00686709,-0.0435483,NA,NA,NA,0.0084,999,-1,NA,"sa3014868",""
"3290","Matt Turner","sa3005029",NA,NA,0.0454,0.0526,0,1,0,0,NA,1,4.533,1.0508,0.5859,0.54369,0.129778,0.7382,0.5373,NA,0.0513,4.89321,1.5881,6.6438,4.8357,1.37391,1.168,0.16285,0.118531,0.0443194434046745,0.460008,0.266403,0.299381,0.712594,5.23155,-0.0068877,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3005029",""
"3291","Collin Kober","sa913150",NA,NA,0.0453,0.0552,0.0186,0.9126,0,0,NA,1,4.45,1.0312,0.5968,0.56141,0.164556,0.8154,0.4172,NA,0.0722,5.05269,1.4484,7.3386,3.7548,1.95446,1.481,0.183236,0.0937528,0.0894831418991089,0.372977,0.260365,0.290757,0.699166,5.23166,-0.00688891,-0.0435483,NA,NA,NA,0.0057,999,-1,NA,"sa913150",""
"3292","Shelby Lackey","sa3006771",NA,NA,0.045,0.053,0,1,0,0,NA,1,4.558,1.0129,0.5969,0.55535,0.13,0.8334,0.5884,NA,0.0628,4.99815,1.6013,7.5006,5.2956,1.41638,1.17,0.182843,0.129092,0.0537516474723816,0.454999,0.259266,0.299959,0.707673,5.23184,-0.00689086,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa3006771",""
"3293","Patrick Smith","sa1170802",NA,NA,0.0455,0.0525,0,1,0,0,NA,1,4.552,1.0145,0.5851,0.54417,0.130889,0.8192,0.5788,NA,0.0599,4.89753,1.5933,7.3728,5.2092,1.41534,1.178,0.179965,0.127153,0.052811935544014,0.442004,0.259244,0.298194,0.715007,5.2343,-0.00691765,-0.0435483,NA,NA,NA,0,999,-1,NA,"sa1170802",""
"3294","Aaron Ochsenbein","sa3011241",NA,NA,0.0479,0.0539,0.0281,0.8681,0,0,NA,1,4.457,1.0524,0.6109,0.57524,0.180556,0.8329,0.431,NA,0.0406,5.17716,1.4834,7.4961,3.879,1.93248,1.625,0.186875,0.0967018,0.0901727601885796,0.377215,0.264064,0.293358,0.708991,5.35126,-0.00692829,-0.0452814,NA,NA,NA,0.0085,999,-2,NA,"sa3011241",""
"3295","Gabe Klobosits","19881",NA,NA,0.0448,0.0532,0,1,0,0,NA,1,4.462,1.0458,0.6016,0.56554,0.162,0.7983,0.4426,NA,0.0479,5.08986,1.4884,7.1847,3.9834,1.80366,1.458,0.178911,0.0991932,0.0797176137566566,0.376992,0.263326,0.293504,0.702917,5.23594,-0.00693559,-0.0435483,NA,NA,NA,0,999,-1,NA,"19881",""
