"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"241","Gio Urshela","10681","DET","Tigers",79.413,291.796,315.894,78.0952,56.1278,15.0537,1.18172,5.73189,33.1157,33.9602,19.2693,0.634097,55.138,2.00158,2.41508,0.411821,6.76159,1.83775,0.637241,0.267636,0.314966,0.386256,0.701221,0.304975,0.0609992,0.174546,0.349473,0.11862,3.41337,0.310118,NA,NA,34.9744,-3.51547,0.26,-0.492896,-0.492896,0.882639,-3.46759262681007,1.58980786800385,92.141,NA,NA,NA,500.040008544922,0,"3B",6,"AL","10681",""
"242","Parker Meadows","23800","DET","Tigers",124.74,468.428,518.011,103.225,65.2667,21.5721,4.25013,12.136,56.9458,48.687,40.5599,1.08325,129.715,3.95166,3.16106,1.91027,6.52381,11.6617,3.11508,0.220364,0.286255,0.362286,0.648541,0.283022,0.0782992,0.250411,0.312683,0.141922,6.00946,0.276246,NA,NA,47.9074,-15.2093,3.15,0.180018,0.180018,0.850244,-14.1424594223499,5.07499992847443,76.9247,NA,NA,NA,268.640014648438,0.02702703,"OF",6,"AL","23800",""
"243","Jackson Chourio","sa3015704","MIL","Brewers",131.178,498.74,533.518,126.958,84.0403,26.0996,3.07349,13.7449,61.927,59.4686,27.4825,1.55641,118.89,3.11682,3.29811,0.880155,8.49515,16.376,4.53576,0.254558,0.295806,0.401892,0.697698,0.29996,0.0515119,0.222841,0.23116,0.147334,5.82076,0.306476,NA,NA,56.8468,-8.15928,0,0.489437,0.489437,0.827286,-8.76744160056114,-1.11339354515076,85.9946,NA,NA,NA,130.009994506836,0,"OF",23,"NL","sa3015704",""
"244","J.D. Martinez","6184","NYM","Mets",114.088,443.688,491.789,109.709,63.8178,23.3421,1.52719,21.0218,58.5322,67.4824,39.7561,1.50789,136.07,3.39135,4.17845,0.456308,7.64132,0.330811,0.090585,0.247266,0.311308,0.448899,0.760207,0.324733,0.0808397,0.276684,0.292174,0.201633,2.44285,0.305003,NA,NA,62.5184,2.59677,0,-0.784634,-0.784634,0.812373,3.71565210819244,-12.3243207931519,107.387,NA,NA,NA,267.100006103516,0.97345133,"DH/OF",25,"NL","6184",""
"245","Cavan Biggio","19252","TOR","Blue Jays",98.122,320.574,373.094,70.8193,44.1843,15.4218,1.12867,10.0846,43.4419,38.4497,44.4607,0.622034,100.169,4.41325,2.80099,0.76553,5.49913,5.6315,1.58719,0.220914,0.321541,0.370436,0.691977,0.306404,0.119168,0.268482,0.443856,0.149522,4.36545,0.284977,NA,NA,41.7501,-3.7092,-0.71,-0.255851,-0.255851,0.805447,-2.57232794165611,-2.02233129739761,94.8182,NA,NA,NA,453.140014648438,0.05982906,"2B",14,"AL","19252",""
"246","Will Benson","21853","CIN","Reds",114.277,378.921,437.884,82.3332,46.9302,17.7086,3.0673,14.6271,57.0135,46.958,50.42,1.23507,134.384,4.63036,2.41004,1.50252,4.78992,16.2508,3.80926,0.217283,0.314824,0.396013,0.710838,0.310605,0.115145,0.306895,0.375192,0.17873,6.65218,0.291435,NA,NA,50.5282,-2.82545,1.96,0.866096,0.866096,0.79242,-5.50886696577072,-1.46333050727844,88.2483,NA,NA,NA,285.720001220703,0.04587156,"OF",18,"NL","21853",""
"247","Zach McKinstry","19392","DET","Tigers",88.616,309.528,346.07,72.7921,48.2246,14.6884,3.18039,6.6988,39.7539,31.6528,29.5483,0.316703,76.3955,3.64253,2.07064,1.28086,4.85544,8.71512,2.94856,0.235172,0.307385,0.368102,0.675487,0.296774,0.0853825,0.220752,0.386781,0.13293,5.9945,0.289244,NA,NA,35.9582,-6.20845,0.02,-0.126373,-0.126373,0.79131,-5.74238966405392,1.92381741479039,86.4565,NA,NA,NA,444.190002441406,0.0106383,"2B/3B/OF",6,"AL","19392",""
"248","Christian Bethancourt","10028","MIA","Marlins",81.972,279.085,297.392,64.1486,42.9196,12.2304,0.45443,8.54411,29.0242,33.655,13.9816,0.0537298,77.1427,1.59965,1.73098,0.689987,5.79756,2.51768,0.810336,0.229854,0.268997,0.368778,0.637775,0.275963,0.0470141,0.259397,0.181244,0.138924,3.52381,0.284963,NA,NA,25.7605,-10.475,2.87,-0.288832,-0.288832,0.784734,-11.4576667547226,9.19499969482422,69.6848,NA,NA,NA,472.890014648438,0,"C",20,"NL","10028",""
"249","Jared Triolo","25807","PIT","Pirates",107.757,389.45,433.622,97.1229,67.1633,21.8039,1.9042,6.25154,47.5041,40.5233,37.994,0.855185,111.591,3.18341,2.55317,0.441853,6.8903,9.66334,2.81336,0.249385,0.319267,0.363307,0.682575,0.300851,0.08762,0.257346,0.340475,0.113922,4.97949,0.331454,NA,NA,46.5234,-6.31089,0.54,-0.0829794,-0.0829794,0.77205,-7.91296544671059,0.881695181131363,85.4242,NA,NA,NA,522.669982910156,0.01785714,"3B",27,"NL","25807",""
"250","Seth Brown","18171","OAK","Athletics",119.394,419.773,466.23,96.61,53.9682,21.0584,2.0035,19.5799,53.7583,58.7751,38.6053,1.38557,123.363,3.28574,3.41942,1.14632,5.68102,7.52314,1.81112,0.230148,0.297798,0.429792,0.727591,0.311605,0.0828032,0.264596,0.312942,0.199644,4.69148,0.274862,NA,NA,54.1861,-2.62126,-3.19,0.0122636,0.0122636,0.767571,0.942994989454746,-9.08080959320068,101.666,NA,NA,NA,479.059997558594,0.15517241,"1B/OF",10,"AL","18171",""
