"","player_name","fangraphs_id","Team","ShortName","W","L","GS","G","SV","HLD","BS","IP","TBF","H","R","ER","HR","SO","BB","IBB","HBP","ERA","WHIP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","GB%","AVG","BABIP","LOB%","FIP","WAR","RA9-WAR","InterSD","InterSK","IntraSD","QS","ADP","teamid","League","playerids","."
"43","Justin Verlander","8700","HOU","Astros",8.85327,6.40416,21.616,21.616,0,0,NA,126.908,527.558,110.626,60.72,56.54,19.0413,122.446,37.6552,0.674447,5.13989,4.00969,1.16842,8.68359,2.67042,3.25177,1.35037,0.232099,0.0713764,0.160722956061363,NA,0.228206,0.266795,0.719936,4.28753,2.32485,2.12784,NA,NA,NA,9.73584,166.429992675781,21,"AL","8700",""
"44","Nick Pivetta","15454","BOS","Red Sox",9.32745,10.3295,26.578,29.447,0,0.6322,NA,160.841,695.183,150.452,88.37,82.26,25.2988,180.5,64.4609,1.26956,7.02439,4.60293,1.33618,10.1001,3.60697,2.80015,1.41562,0.259644,0.0927251,0.166919343173504,NA,0.241225,0.299482,0.704995,4.3887,2.30683,1.60307,NA,NA,NA,9.532,162.860000610352,3,"AL","15454",""
"45","Louie Varland","27691","MIN","Twins",8.02904,9.2418,23.468,28.468,0,0.5991,NA,144.71,617.857,146.792,77.46,71.98,21.0218,134.295,40.7903,1.35549,5.73481,4.47668,1.29627,8.35223,2.53689,3.29232,1.30742,0.217355,0.066019,0.151336349546909,NA,0.25693,0.302321,0.696308,4.252,2.24018,1.62594,NA,NA,NA,8.48639,290.230010986328,8,"AL","27691",""
"46","Patrick Sandoval","19447","LAA","Angels",9.35406,9.1568,26.662,26.662,0,0,NA,152.373,664.478,150.389,79.59,73.48,17.1699,133.377,65.8784,1.30715,5.81568,4.34013,1.41933,7.87798,3.89114,2.0246,1.01415,0.200725,0.099143,0.101581700146198,NA,0.253699,0.301239,0.711012,4.38081,2.20874,1.83886,NA,NA,NA,11.5044,438.670013427734,1,"AL","19447",""
"47","Nestor Cortes","17874","NYY","Yankees",9.83172,7.93886,23.887,26.45,0,0.6497,NA,136.249,570.547,122.953,68.19,63.39,22.6916,133.949,40.492,0.913895,4.41274,4.18726,1.19961,8.84809,2.67472,3.30804,1.49891,0.234773,0.0709704,0.163802765309811,NA,0.23391,0.27171,0.723401,4.44262,2.19902,1.98197,NA,NA,NA,9.45277,228.270004272461,9,"AL","17874",""
"48","Eduardo Rodriguez","13164","ARI","Diamondbacks",8.00709,7.77336,23.113,23.113,0,0,NA,127.977,551.677,128.081,66.69,61.86,15.3455,117.853,45.5029,0.842942,4.32617,4.35032,1.35637,8.28802,3.2,2.59,1.07917,0.213626,0.0824809,0.131144985556602,NA,0.255219,0.305806,0.702786,4.14015,2.19552,1.58512,NA,NA,NA,9.27699,207.690002441406,15,"NL","13164",""
"49","Cristopher Sánchez","20778","PHI","Phillies",9.06391,8.89497,25.103,28.103,0,0.5717,NA,145.26,619.681,143.146,73.7,68.13,17.7654,128.041,47.4531,1.3081,6.75141,4.22119,1.31212,7.93315,2.94009,2.69827,1.1007,0.206624,0.0765766,0.130047664046288,NA,0.253142,0.29876,0.705369,4.20149,2.18782,1.95151,NA,NA,NA,7.81722,215.979995727539,26,"NL","20778",""
"50","Chris Bassitt","12304","TOR","Blue Jays",10.4687,10.0544,29.139,29.139,0,0,NA,170.988,726.097,158.276,88.31,82.45,25.191,148.884,55.7334,1.46265,10.8063,4.33979,1.25161,7.83658,2.93355,2.67136,1.32594,0.205047,0.0767576,0.128289870917797,NA,0.239973,0.27413,0.703245,4.59627,2.18497,2.26819,NA,NA,NA,13.3332,128.169998168945,14,"AL","12304",""
"51","Brayan Bello","23920","BOS","Red Sox",9.2093,10.0385,28.265,28.265,0,0,NA,155.684,676.61,165.535,85.33,78.88,18.4631,126.581,52.2521,0.999535,7.00304,4.56002,1.39891,7.31757,3.02067,2.4225,1.06734,0.187081,0.0772263,0.109854392707348,NA,0.268137,0.311389,0.690102,4.31247,2.18344,1.60216,NA,NA,NA,11.3434,219.960006713867,3,"AL","23920",""
"52","Alex Cobb","6562","SFG","Giants",7.76342,7.59272,22.029,22.029,0,0,NA,126.711,542.516,132.268,65.46,60.68,13.9111,107.181,37.7224,0.779449,4.80587,4.30997,1.34156,7.61283,2.67934,2.84131,0.988078,0.197563,0.0695323,0.128030277788639,NA,0.264543,0.312374,0.694486,3.99742,2.15121,1.72036,NA,NA,NA,9.62884,427.540008544922,30,"NL","6562",""
"53","Ranger Suárez","17277","PHI","Phillies",9.4793,8.62673,26.276,26.276,0,0,NA,148.17,639.824,147.152,76.53,70.63,16.7994,125.827,56.5976,0.96267,5.85226,4.29013,1.3751,7.64286,3.43779,2.22319,1.02041,0.196659,0.0884581,0.108201056718826,NA,0.254863,0.299834,0.705871,4.29497,2.14386,1.87949,NA,NA,NA,10.9668,337.320007324219,26,"NL","17277",""
"54","Marcus Stroman","13431","NYY","Yankees",9.46482,8.20758,26.334,26.334,0,0,NA,141.782,603.696,140.332,71.87,66.48,16.4791,112.561,45.7518,0.7915,5.20514,4.21999,1.31247,7.14508,2.90421,2.46024,1.04605,0.186452,0.0757861,0.110666260123253,NA,0.253886,0.292314,0.700643,4.25642,2.12189,1.99167,NA,NA,NA,9.80321,260.109985351562,9,"AL","13431",""
"55","Lance Lynn","2520","STL","Cardinals",9.97896,9.56537,27.373,27.373,0,0,NA,165.47,707.406,160.338,89.79,83.1,27.573,154.527,52.8026,1.15615,7.92474,4.51986,1.2881,8.40481,2.87196,2.9265,1.49971,0.218441,0.0746425,0.143798924982548,NA,0.247941,0.285775,0.706725,4.65456,2.10434,1.6856,NA,NA,NA,13.4659,310.220001220703,28,"NL","2520",""
"56","Yu Darvish","13074","SDP","Padres",8.00357,7.97208,23.215,23.215,0,0,NA,130.375,549.936,119.934,67.59,63.3,19.5314,126.105,39.786,0.783738,7.03671,4.36969,1.22508,8.70519,2.74648,3.16958,1.34828,0.229308,0.0723466,0.156961590051651,NA,0.238384,0.280866,0.695972,4.34548,2.05693,1.61455,NA,NA,NA,9.64141,178.470001220703,29,"NL","13074",""
"57","Triston McKenzie","18000","CLE","Guardians",8.70568,8.72989,25.098,25.098,0,0,NA,143.008,596.284,124.79,71.51,66.58,23.3231,136.854,44.9328,0.813154,5.38995,4.1901,1.1868,8.61267,2.82777,3.04575,1.4678,0.229511,0.0753547,0.154156446456909,NA,0.22857,0.263015,0.716514,4.51693,2.05214,2.05698,NA,NA,NA,10.6691,213.199996948242,5,"AL","18000",""
"58","Aaron Civale","19479","TBR","Rays",8.48922,8.8178,25.604,25.604,0,0,NA,138.518,582.117,129.967,70.51,65.72,20.8189,121.937,38.7226,1.07891,6.36036,4.27007,1.21782,7.92268,2.51595,3.14898,1.35268,0.209471,0.0665204,0.142950907349586,NA,0.242009,0.27683,0.703579,4.42472,2.04769,1.89711,NA,NA,NA,9.67476,194.639999389648,12,"AL","19479",""
"59","Kenta Maeda","18498","DET","Tigers",8.47306,9.88722,24.645,28.371,0,0.6222,NA,131.998,560.661,122.813,69.28,64.48,20.307,130.447,43.6119,0.962178,5.63591,4.39643,1.26081,8.89427,2.97358,2.9911,1.38459,0.232667,0.0777866,0.154880695044994,NA,0.240145,0.284219,0.703974,4.39778,2.04109,1.61304,NA,NA,NA,8.5104,240.009994506836,6,"AL","18498",""
"60","Kutter Crawford","20531","BOS","Red Sox",8.3992,10.1278,25.771,30.627,0,0.6322,NA,139.514,599.311,135.798,77.77,72.05,22.5525,135.488,46.206,1.1972,6.28879,4.64792,1.30456,8.7403,2.98073,2.93227,1.45485,0.226073,0.0770985,0.148974969983101,NA,0.248343,0.291288,0.692905,4.54301,2.03815,1.2175,NA,NA,NA,7.30428,236.110000610352,3,"AL","20531",""
"61","Charlie Morton","4676","ATL","Braves",10.0517,7.5202,25.146,25.146,0,0,NA,146.375,638.482,134.865,78.5,73.02,19.8207,160.647,65.6227,1.25258,10.449,4.48971,1.36969,9.87751,4.03488,2.44803,1.21869,0.251607,0.102779,0.148827724158764,NA,0.239798,0.301208,0.706198,4.37949,2.02064,1.65179,NA,NA,NA,11.3925,225.960006713867,16,"NL","4676",""
"62","Garrett Whitlock","20191","BOS","Red Sox",6.17303,7.05922,18.229,23.229,0,0.6322,NA,115.04,488.373,117.241,60.79,56.38,15.8599,105.796,28.6734,0.980777,5.22801,4.41081,1.26838,8.27678,2.24322,3.68968,1.24077,0.216629,0.0587121,0.157916713505983,NA,0.257971,0.304615,0.688092,4.09206,2.01776,1.28374,NA,NA,NA,5.29058,340.410003662109,3,"AL","20191",""
