"","player_name","fangraphs_id","Team","ShortName","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","OBP","SLG","OPS","wOBA","BB%","K%","BB/K","ISO","Spd","BABIP","UBR","GDPRuns","wRC","wRAA","UZR","wBsR","BaseRunning","WAR","Off","Def","wRC+","InterSD","InterSK","IntraSD","ADP","Pos","minpos","teamid","League","playerids","."
"154","Brendan Donovan","24679","STL","Cardinals",123,459,532,126,92,22,1,11,71,54,55,2,81,12,3,3,NA,6,2,0.273825,0.365092,0.39689,0.761982,0.33676,0.104305,0.15192,0.686581,0.123065,3.83263,0.310842,0.363359,NA,72.9443,8.12323,-0.886836,-1.10159,-0.738234,1.73698,7.98039251565933,-8.68683570623398,113.229,NA,NA,NA,288.769989013672,0.16666667,"2B/OF",28,"NL","24679",""
"155","Nolan Schanuel","33189","LAA","Angels",122,446,525,115,76,21,2,16,71,59,67,1,91,8,2,1,NA,3,1,0.256707,0.362386,0.420108,0.782493,0.343837,0.128349,0.172903,0.742316,0.163401,3.69315,0.288296,-0.0306114,NA,75.0703,11.1021,-0.972514,-1.13023,-1.16085,1.72505,9.81549978256226,-10.3475140333176,117.449,NA,NA,NA,391.559997558594,0.03448276,"1B",1,"AL","33189",""
"156","Kevin Kiermaier","11038","TOR","Blue Jays",102,399,441,97,64,20,4,8,52,47,33,1,103,4,3,1,NA,11,3,0.243869,0.305256,0.380391,0.685647,0.298644,0.0743045,0.233472,0.318259,0.136522,6.22122,0.305355,-0.107403,NA,46.5069,-7.22643,5.89483,0.273464,0.166061,1.69859,-5.41416209936142,7.46982741355896,89.4396,NA,NA,NA,538.559997558594,0,"OF",14,"AL","11038",""
"157","Eugenio Suárez","12552","ARI","Diamondbacks",141,528,609,121,73,25,1,22,67,74,64,0,180,10,6,1,NA,1,1,0.229124,0.320301,0.40598,0.726281,0.317421,0.105195,0.295187,0.356369,0.176856,2.43205,0.297884,-1.28238,NA,73.7205,-0.482568,-0.88904,-1.22598,-2.50836,1.69437,-4.24312722682953,0.485960185527802,97.7007,NA,NA,NA,273.910003662109,0.01851852,"3B",15,"NL","12552",""
"158","Orlando Arcia","13185","ATL","Braves",130,506,560,127,84,25,0,18,67,69,45,0,108,3,4,2,NA,2,1,0.251214,0.31383,0.405665,0.719495,0.312847,0.0795766,0.192644,0.413075,0.154451,2.48273,0.284823,0.117334,NA,65.6619,-2.57087,-2.76683,-1.01356,-0.896224,1.68239,-5.44099915027618,3.23316550254822,93.449,NA,NA,NA,335.519989013672,0,"SS",16,"NL","13185",""
"159","Brendan Rodgers","17907","COL","Rockies",136,538,588,149,99,30,3,17,69,74,39,0,112,7,3,1,NA,0,1,0.277331,0.332566,0.437753,0.770318,0.333106,0.0671241,0.19045,0.352451,0.160422,2.68641,0.320995,0.238908,NA,78.8383,7.19391,0.547147,-1.41751,-1.17861,1.67143,-5.91882908344269,2.64714699983597,93.4927,NA,NA,NA,339.089996337891,0.04444444,"2B",19,"NL","17907",""
"160","Colt Keith","sa3014474","DET","Tigers",117,456,504,117,72,26,3,16,60,63,41,1,113,3,4,1,NA,2,1,0.256535,0.319702,0.430577,0.750279,0.323081,0.0805265,0.22468,0.358405,0.174042,3.7991,0.306086,-0.0282726,NA,63.3793,1.96981,-1.30928,-0.866675,-0.894948,1.66992,1.93765133619308,-2.30927884578705,104.691,NA,NA,NA,285.170013427734,0,"2B/3B",6,"AL","sa3014474",""
"161","Brandon Marsh","20202","PHI","Phillies",128,487,553,120,78,25,5,13,64,63,55,1,167,4,4,3,NA,12,3,0.247331,0.327203,0.397263,0.724465,0.316213,0.100313,0.30131,0.332924,0.149932,5.94686,0.346112,0.57523,NA,66.3871,-0.992774,1.31924,-0.00115745,0.574072,1.66259,-1.76209586858749,-0.405761480331421,96.59,NA,NA,NA,377.100006103516,0.00689655,"OF",26,"NL","20202",""
"162","Brett Baty","26123","NYM","Mets",107,413,462,101,68,17,0,16,56,57,40,0,122,5,2,2,NA,2,2,0.24584,0.318131,0.406931,0.725062,0.316422,0.0866396,0.263601,0.328677,0.161091,2.5813,0.307715,-0.140434,NA,55.5427,-0.749277,-0.827774,-1.0556,-1.19604,1.63593,-0.157100319862366,0.82222580909729,101.815,NA,NA,NA,368.859985351562,0.03809524,"3B",25,"NL","26123",""
"163","René Pinto","19859","TBR","Rays",110,406,435,92,55,21,1,16,46,55,21,0,138,4,2,2,NA,2,1,0.226958,0.270043,0.399021,0.669065,0.287288,0.0481215,0.31794,0.151354,0.172063,2.92339,0.300191,-0.150609,NA,41.7908,-11.2358,-1.68099,-0.66181,-0.812419,1.63531,-8.76501482725143,6.81900787353516,84.7494,NA,NA,NA,350.190002441406,0,"C",12,"AL","19859",""
"164","Henry Davis","29617","PIT","Pirates",123,430,500,103,65,21,2,16,57,62,52,3,118,13,3,2,NA,9,5,0.240488,0.338274,0.408742,0.747016,0.325994,0.104571,0.235311,0.444396,0.168254,4.30459,0.292294,-0.109333,NA,64.1116,3.16514,-3.14789,-1.44662,-1.55595,1.63048,-0.143141388893127,-0.547893047332764,102.28,NA,NA,NA,223,0.17741935,"OF",27,"NL","29617",""
"165","Christopher Morel","21897","CHC","Cubs",123,478,532,116,64,22,4,26,72,78,45,0,160,4,3,2,NA,10,4,0.242536,0.311356,0.465944,0.7773,0.331928,0.0848588,0.300898,0.282018,0.223408,5.62488,0.305843,0.559862,NA,70.8094,5.98825,-0.846108,-0.634302,-0.0744401,1.61881,5.60463469475508,-7.4961079955101,108.617,NA,NA,NA,187.960006713867,0.53043478,"DH/OF",17,"NL","21897",""
"166","Ceddanne Rafaela","24262","BOS","Red Sox",125,502,539,130,81,29,4,15,67,69,24,0,124,7,4,2,NA,19,8,0.258148,0.2987,0.423692,0.722392,0.309862,0.0437964,0.230872,0.1897,0.165544,6.30886,0.31237,0.0223376,NA,61.8633,-3.8107,2.79093,-0.285158,-0.26282,1.61699,-6.95712798833847,4.86593079566956,89.6346,NA,NA,NA,327.559997558594,0.03333333,"OF",3,"AL","24262",""
"167","Brent Rooker","19627","OAK","Athletics",131,497,567,115,64,22,1,28,65,75,54,1,183,10,4,1,NA,4,1,0.231254,0.317684,0.447174,0.764859,0.328906,0.0960383,0.322961,0.297368,0.21592,3.05458,0.300182,-0.0297925,NA,74.0447,4.95907,-0.256704,-0.76981,-0.799603,1.61596,8.47918283939362,-11.5317042768002,113.658,NA,NA,NA,295.230010986328,0.55555556,"DH/OF",10,"AL","19627",""
"168","Justin Turner","5235","TOR","Blue Jays",126,484,546,125,83,26,0,16,66,67,48,0,101,9,5,1,NA,3,1,0.25833,0.333143,0.411295,0.744438,0.325276,0.0874471,0.184885,0.472982,0.152965,2.72838,0.293348,-1.50898,NA,69.6561,3.12922,0.282439,-0.941598,-2.45058,1.60983,2.71680474281311,-5.11756104230881,107.899,NA,NA,NA,250.690002441406,0.62820513,"3B",14,"AL","5235",""
"169","Andrew Vaughn","26197","CHW","White Sox",146,570,630,150,93,30,1,25,72,85,44,0,121,10,5,1,NA,0,1,0.262789,0.324735,0.452978,0.777713,0.33459,0.0706333,0.191353,0.369126,0.190189,2.03998,0.290694,-1.18042,NA,85.2462,8.4844,-0.347033,-1.35479,-2.5352,1.60967,6.49170017242432,-11.7470329999924,111.958,NA,NA,NA,242.229995727539,0.05298013,"1B/OF",4,"AL","26197",""
"170","Ezequiel Tovar","24064","COL","Rockies",146,588,630,152,97,34,4,18,75,77,31,0,150,6,3,2,NA,12,5,0.258977,0.300736,0.420859,0.721595,0.310418,0.0492595,0.23819,0.206808,0.161882,5.27169,0.317486,-0.0353557,NA,72.5985,-4.16335,5.35288,-0.548746,-0.584101,1.59879,-17.5340238213539,12.1028814315796,78.2826,NA,NA,NA,185.320007324219,0,"SS",19,"NL","24064",""
"171","Alex Verdugo","17027","NYY","Yankees",112,438,483,117,78,25,2,12,61,53,37,1,75,4,4,1,NA,4,2,0.26751,0.326688,0.417508,0.744196,0.322009,0.0760211,0.1558,0.48794,0.149998,3.86783,0.295841,0.225372,NA,60.3087,1.45798,1.63063,-0.867011,-0.641638,1.59201,3.00472140312195,-3.44436609745026,106.301,NA,NA,NA,315.269989013672,0,"OF",9,"AL","17027",""
"172","TJ Friedl","19522","CIN","Reds",97,368,420,95,62,16,5,12,55,49,37,1,73,8,3,4,NA,15,5,0.257132,0.33637,0.421703,0.758074,0.329497,0.0892771,0.17347,0.514655,0.164572,6.62223,0.289323,0.526436,NA,55.0542,3.87969,-1.038,0.146603,0.673039,1.58748,1.14818674325943,0.462000012397766,100.913,NA,NA,NA,190.690002441406,0.00657895,"OF",18,"NL","19522",""
"173","Jorge Soler","14221","SFG","Giants",143,535,616,127,70,26,0,30,79,85,68,3,157,7,5,2,NA,1,0,0.236852,0.32801,0.455375,0.783385,0.336077,0.11071,0.254851,0.434412,0.218522,2.4211,0.27414,-0.838565,NA,84.1126,9.05659,-0.914422,-0.970182,-1.80875,1.58443,9.01633679866791,-14.1144217252731,114.185,NA,NA,NA,170.410003662109,0.76119403,"DH/OF",30,"NL","14221",""
"174","Luis Campusano","22217","SDP","Padres",122,450,493,117,79,21,1,16,56,63,33,0,87,6,3,1,NA,1,1,0.26084,0.317398,0.419055,0.736453,0.319123,0.0672484,0.177194,0.37952,0.158215,2.35219,0.290246,-0.5045,NA,60.4002,0.306683,-3.21457,-1.19737,-1.70187,1.57967,0.917266964912415,-0.439573287963867,104.287,NA,NA,NA,193.020004272461,0.10204082,"C",29,"NL","22217",""
"175","Kyle Isbel","21614","KCR","Royals",110,432,476,109,69,25,4,11,61,53,34,0,100,5,3,2,NA,13,4,0.251685,0.311082,0.40195,0.713032,0.309526,0.0711679,0.210732,0.337718,0.150266,6.04344,0.302128,0.445298,NA,54.4999,-3.49796,2.38721,-0.0276577,0.41764,1.57244,-4.4853390455246,4.0872106552124,91.4035,NA,NA,NA,533.789978027344,0.01111111,"OF",7,"AL","21614",""
"176","Ryan Mountcastle","18373","BAL","Orioles",133,520,574,135,85,24,1,24,70,80,44,1,138,4,6,1,NA,4,1,0.260603,0.319522,0.45321,0.772732,0.33062,0.0763164,0.241272,0.316308,0.192607,3.17304,0.306203,0.347111,NA,75.7759,5.8373,0.336901,-0.895736,-0.548626,1.55912,8.05288922786713,-11.9130988419056,112.506,NA,NA,NA,247.699996948242,0.20353982,"1B",2,"AL","18373",""
"177","Lourdes Gurriel Jr.","19238","ARI","Diamondbacks",126,502,546,140,89,32,2,17,63,70,34,1,97,5,4,1,NA,4,2,0.278551,0.327488,0.448935,0.776422,0.333131,0.0618991,0.177422,0.34888,0.170383,3.48067,0.313924,-0.632985,NA,73.2184,6.69147,0.818436,-0.998893,-1.63188,1.55637,3.93693590164185,-6.93156409263611,108.233,NA,NA,NA,232.309997558594,0.34246575,"OF",15,"NL","19238",""
"178","Christian Encarnacion-Strand","30011","CIN","Reds",128,503,553,133,78,25,2,28,72,90,38,1,149,8,3,1,NA,4,1,0.265261,0.324586,0.492845,0.817431,0.34755,0.0684504,0.268776,0.254674,0.227584,3.81826,0.319337,-0.342288,NA,80.7791,13.3992,0.110689,-0.716563,-1.05885,1.55403,7.85773551464081,-11.114310964942,113.015,NA,NA,NA,144.789993286133,0.34782609,"1B/DH",18,"NL","30011",""
"179","Jake Rogers","19452","DET","Tigers",91,325,361,68,39,12,2,15,41,46,29,0,116,3,2,2,NA,2,1,0.209067,0.278345,0.396126,0.674471,0.291933,0.0793524,0.320941,0.247249,0.187059,4.09451,0.269352,-0.0586455,NA,36.0382,-7.92318,2.18946,-0.589174,-0.64782,1.53912,-7.95334774255753,7.9894585609436,83.1013,NA,NA,NA,319.459991455078,0.06542056,"C",6,"AL","19452",""
"180","Mike Yastrzemski","14854","SFG","Giants",118,445,511,103,56,27,2,18,65,60,55,2,133,6,4,2,NA,4,1,0.232086,0.322328,0.423629,0.745957,0.322523,0.108116,0.260657,0.414782,0.191543,4.08931,0.286609,0.200115,NA,64.0229,1.7605,0.414133,-0.736685,-0.536571,1.52967,2.69097864627838,-4.7608670592308,105.098,NA,NA,NA,513.510009765625,0.008,"OF",30,"NL","14854",""
"181","Andrew Benintendi","17901","CHW","White Sox",138,529,595,144,102,29,2,10,74,57,55,3,92,3,4,3,NA,12,3,0.271868,0.341448,0.395809,0.737257,0.321786,0.0932188,0.153886,0.605766,0.123941,4.73214,0.309095,0.29084,NA,74.1832,1.68592,-1.19818,-0.132216,0.158624,1.505,2.35691101849079,-7.4731787443161,103.083,NA,NA,NA,358.299987792969,0.00675676,"OF",4,"AL","17901",""
"182","José Caballero","23401","TBR","Rays",73,265,315,61,42,13,1,6,39,30,36,0,71,10,3,1,NA,21,5,0.230231,0.340826,0.349317,0.690144,0.31132,0.112921,0.22411,0.503865,0.119086,6.52799,0.289478,-0.026825,NA,36.5352,-1.8457,-0.869393,1.23867,1.21184,1.48549,1.74251157045364,2.4556068778038,101.406,NA,NA,NA,359.429992675781,0.06862745,"2B",12,"AL","23401",""
"183","Starling Marte","9241","NYM","Mets",134,529,581,139,99,23,3,14,74,64,34,1,119,13,3,2,NA,31,8,0.263099,0.321658,0.39715,0.718808,0.313473,0.058636,0.203988,0.287449,0.134051,6.36659,0.313603,0.691682,NA,68.4261,-2.36541,-1.40806,1.80535,2.49703,1.48003,2.38043730705976,-7.3330625295639,99.838,NA,NA,NA,219.070007324219,0,"OF",25,"NL","9241",""
"184","LaMonte Wade Jr.","18126","SFG","Giants",112,408,483,100,65,17,2,16,61,54,62,2,96,7,3,3,NA,3,1,0.245815,0.352425,0.417723,0.770148,0.336833,0.128696,0.198386,0.648712,0.171909,3.70987,0.28088,-0.4827,NA,66.2551,7.40433,-0.494441,-0.873442,-1.35614,1.46798,7.43485426902771,-9.16944098472595,114.692,NA,NA,NA,397.019989013672,0.02112676,"1B/OF",30,"NL","18126",""
"185","Parker Meadows","23800","DET","Tigers",123,474,532,109,70,21,5,14,65,54,46,1,129,4,4,3,NA,13,3,0.230675,0.301536,0.381013,0.68255,0.29733,0.085801,0.241728,0.354948,0.150338,6.19053,0.284825,0.39247,NA,55.523,-9.29809,2.50259,0.227489,0.619958,1.46628,-7.76740694046021,4.40258610248566,86.8423,NA,NA,NA,268.640014648438,0.02702703,"OF",6,"AL","23800",""
"186","Travis d'Arnaud","7739","ATL","Braves",84,310,341,77,47,17,1,12,40,46,23,0,80,5,2,1,NA,0,1,0.247694,0.307978,0.426844,0.734822,0.31733,0.066712,0.234214,0.284834,0.17915,2.56406,0.292977,-0.597949,NA,41.2045,-0.295591,0.994854,-0.803819,-1.40177,1.4642,-2.89791643619537,3.69485419988632,96.4542,NA,NA,NA,397.470001220703,0.11267606,"C",16,"NL","7739",""
"187","Geraldo Perdomo","22799","ARI","Diamondbacks",100,368,434,89,64,15,3,6,53,39,50,1,81,5,3,7,NA,11,4,0.240763,0.338088,0.346667,0.684755,0.306877,0.1158,0.186353,0.6214,0.105904,5.69153,0.291312,0.559552,NA,48.7363,-4.14408,0.343285,-0.437695,0.121858,1.46238,-4.91459604352713,4.79328447580338,90.6327,NA,NA,NA,429.279998779297,0,"SS",15,"NL","22799",""
"188","Brayan Rocchio","23690","CLE","Guardians",100,390,434,97,66,22,2,7,52,45,34,0,78,5,3,2,NA,10,4,0.249667,0.315506,0.370675,0.686181,0.301957,0.0772948,0.178633,0.432702,0.121009,5.14416,0.293309,-0.179139,NA,46.9628,-5.91753,-0.1304,-0.496641,-0.67578,1.46156,-4.60318273305893,4.51960010826588,92.4476,NA,NA,NA,516.440002441406,0,"3B/SS",5,"AL","23690",""
"189","Wilmer Flores","5827","SFG","Giants",96,367,413,96,61,19,1,15,50,53,37,1,63,5,3,1,NA,0,1,0.261914,0.335239,0.443775,0.779014,0.336205,0.0895415,0.15241,0.587504,0.181862,2.15565,0.276762,-0.681054,NA,56.4375,6.11581,0.841116,-0.966157,-1.64721,1.45502,5.65429484844208,-5.13388365507126,114.271,NA,NA,NA,383.160003662109,0.31538462,"1B/2B",30,"NL","5827",""
"190","Jake Meyers","20308","HOU","Astros",92,359,399,86,56,17,2,11,48,47,30,0,103,6,3,2,NA,7,2,0.240489,0.30766,0.390993,0.698653,0.30485,0.0758637,0.259292,0.29258,0.150504,4.85063,0.304665,0.259132,NA,44.1342,-4.48163,2.96977,-0.339899,-0.0807672,1.44732,-3.33242041617632,4.29477083683014,93.1986,NA,NA,NA,569.880004882812,0,"OF",21,"AL","20308",""
"191","Mitch Garver","15161","SEA","Mariners",123,456,526,107,64,20,0,23,64,69,60,1,139,5,4,1,NA,1,0,0.233903,0.327783,0.429343,0.757126,0.328357,0.11421,0.264632,0.431579,0.19544,2.06681,0.281401,-0.435454,NA,68.4507,4.36071,-0.163532,-0.985858,-1.42131,1.43132,6.72160947322845,-10.2135321348906,112.92,NA,NA,NA,173.520004272461,0.6627907,"C/DH",11,"AL","15161",""
"192","Keibert Ruiz","19610","WSN","Nationals",120,437,476,117,78,23,0,16,51,57,31,1,51,5,3,1,NA,2,1,0.268982,0.322855,0.433523,0.756378,0.32642,0.0651841,0.106443,0.612385,0.164541,2.3315,0.272406,-1.00597,NA,61.1783,3.18047,-4.68037,-0.848138,-1.85411,1.43006,0.253563284873962,3.36962938308716,103.574,NA,NA,NA,175.110000610352,0.12030075,"C",24,"NL","19610",""
"193","Matt Wallner","26466","MIN","Twins",100,373,434,87,49,21,2,15,53,57,47,3,145,11,2,1,NA,2,1,0.233963,0.335067,0.425679,0.760746,0.330208,0.10753,0.33418,0.321774,0.191716,3.78541,0.334242,0.104023,NA,57.1456,4.26521,-0.475777,-0.957525,-0.853501,1.42526,4.97820347547531,-5.42577716708183,111.214,NA,NA,NA,331.890014648438,0.11111111,"OF",8,"AL","26466",""
"194","Jonathan India","21523","CIN","Reds",130,482,560,122,78,26,1,17,78,61,55,1,117,16,4,2,NA,11,4,0.253586,0.348119,0.418787,0.766906,0.336199,0.0990324,0.208848,0.474184,0.165201,4.75198,0.298606,-0.00901395,NA,76.5226,8.28986,-2.45412,-0.346772,-0.355786,1.42296,3.39467659592628,-8.20411705970764,105.406,NA,NA,NA,254.949996948242,0.12605042,"2B",18,"NL","21523",""
"195","Ramón Laureano","17128","CLE","Guardians",123,473,532,109,65,25,3,16,64,62,43,0,145,13,3,1,NA,14,4,0.230376,0.310204,0.398897,0.709102,0.309831,0.080105,0.272926,0.293505,0.168522,5.64639,0.294559,0.112769,NA,61.0461,-3.77504,3.52578,-0.0318047,0.0809642,1.42001,-1.25456469506025,-2.57422304153442,97.9049,NA,NA,NA,448.809997558594,0.03738318,"OF",5,"AL","17128",""
"196","Lane Thomas","16939","WSN","Nationals",147,576,637,145,87,32,3,23,83,77,47,0,157,7,5,2,NA,15,6,0.251248,0.313251,0.43715,0.7504,0.32295,0.0745651,0.247246,0.301583,0.185902,5.23116,0.303781,0.325483,NA,80.035,2.42029,-2.58328,-0.473401,-0.147917,1.4191,0.836712270975113,-8.30828261375427,101.248,NA,NA,NA,117.900001525879,0.00609756,"OF",24,"NL","16939",""
"197","Marcell Ozuna","10324","ATL","Braves",138,533,595,135,79,26,1,30,77,92,54,1,138,3,4,1,NA,1,1,0.254078,0.32457,0.474804,0.799375,0.341536,0.0908808,0.232438,0.39099,0.220727,2.24993,0.285626,-0.37832,NA,83.9422,11.4449,-0.0424734,-1.15378,-1.5321,1.3731,7.8155677318573,-14.3174730278552,112.681,NA,NA,NA,159.100006103516,0.98601399,"OF",16,"NL","10324",""
"198","Dylan Carlson","20126","STL","Cardinals",79,299,343,77,48,18,2,9,42,39,34,1,67,6,3,1,NA,3,1,0.255628,0.338572,0.417143,0.755715,0.329259,0.0978707,0.196229,0.498758,0.161515,4.44405,0.298778,0.177564,NA,44.8932,3.1006,0.543,-0.486311,-0.308747,1.36911,3.17572608590126,-1.13199996948242,108.2,NA,NA,NA,539.159973144531,0.02597403,"OF",28,"NL","20126",""
"199","Trent Grisham","18564","NYY","Yankees",65,240,280,53,30,12,1,10,36,32,33,0,73,3,2,2,NA,7,2,0.220073,0.321834,0.404645,0.726479,0.317932,0.11949,0.261269,0.457346,0.184572,4.96192,0.27004,0.27904,NA,34.0135,-0.102868,1.6105,0.0663539,0.345394,1.35932,1.51115247607231,2.61049997806549,103.475,NA,NA,NA,526.090026855469,0,"OF",9,"AL","18564",""
"200","Jackson Chourio","sa3015704","MIL","Brewers",130,518,560,134,90,25,2,17,66,68,33,0,125,4,4,2,NA,25,8,0.258007,0.305041,0.411422,0.716464,0.309283,0.0591778,0.222522,0.265941,0.153415,5.79029,0.307409,-0.0961636,NA,64.0045,-4.22821,0.325813,0.770137,0.673973,1.35605,-4.706314265728,-0.774186611175537,92.2447,NA,NA,NA,130.009994506836,0,"OF",23,"NL","sa3015704",""
"201","Anthony Rizzo","3473","NYY","Yankees",128,480,553,114,70,20,1,23,67,72,51,3,114,18,3,0,NA,3,3,0.237819,0.331983,0.426144,0.758127,0.329257,0.0921598,0.20622,0.4469,0.188325,3.0652,0.264041,-1.17502,NA,72.3777,4.99787,-0.0962298,-1.58175,-2.75677,1.34198,4.74663519859314,-10.0712302103639,111.324,NA,NA,NA,253.720001220703,0.07070707,"1B",9,"AL","3473",""
"202","Tyler Freeman","22532","CLE","Guardians",86,330,371,87,64,16,1,6,45,42,25,0,54,12,3,2,NA,8,2,0.263812,0.334756,0.370501,0.705257,0.312895,0.0660468,0.145721,0.453242,0.106689,5.13707,0.298519,0.0224445,NA,43.5159,-1.68827,-0.938862,0.0851414,0.107586,1.33696,0.120555787347257,0.686137974262238,100.029,NA,NA,NA,667.77001953125,0.140625,"3B",5,"AL","22532",""
"203","Tim Anderson","15172","MIA","Marlins",130,526,560,148,112,26,2,8,67,50,25,0,117,4,3,2,NA,14,4,0.280539,0.316992,0.381351,0.698342,0.304654,0.0453164,0.209444,0.216366,0.100811,5.3089,0.346626,0.816138,NA,61.8513,-6.38141,-4.85393,0.0114861,0.827624,1.32775,-6.86035805940628,1.09607172012329,88.9183,NA,NA,NA,313.519989013672,0,"SS",20,"NL","15172",""
"204","Michael Conforto","16376","SFG","Giants",121,455,525,113,74,22,0,16,61,62,56,4,119,10,4,1,NA,3,1,0.247778,0.34012,0.407331,0.747451,0.32596,0.106852,0.227174,0.470353,0.159553,2.92154,0.297986,0.0895043,NA,67.2756,3.30742,-2.29673,-0.907588,-0.818083,1.30249,3.99658489227295,-8.82172608375549,107.403,NA,NA,NA,422.600006103516,0.1023622,"OF",30,"NL","16376",""
"205","Christian Vázquez","9774","MIN","Twins",81,294,321,72,51,14,0,6,32,32,21,1,65,2,2,2,NA,2,1,0.243423,0.296065,0.352343,0.648408,0.284214,0.0665121,0.202588,0.328312,0.10892,2.79001,0.291871,-1.08438,NA,29.9677,-9.09557,2.43511,-0.742526,-1.8269,1.30046,-9.7652907371521,8.43511247634888,79.335,NA,NA,NA,501.579986572266,0.00961538,"C",8,"AL","9774",""
"206","Austin Wells","27562","NYY","Yankees",79,282,316,65,39,14,1,12,36,41,27,1,80,4,2,1,NA,3,1,0.22936,0.30333,0.405373,0.708703,0.307007,0.0860053,0.252089,0.34117,0.176013,3.66153,0.275328,0.00902888,NA,35.5194,-2.98339,-2.18541,-0.295658,-0.286629,1.29397,-1.83828231692314,2.73959231376648,95.902,NA,NA,NA,291.049987792969,0,"C",9,"AL","27562",""
"207","Ryan Noda","23312","OAK","Athletics",131,472,567,99,58,21,1,19,69,55,79,2,187,11,4,2,NA,5,2,0.210714,0.33464,0.382239,0.716879,0.317937,0.138618,0.328976,0.421363,0.171525,3.89672,0.297549,-0.236276,NA,68.8795,-0.206132,0.817121,-0.756433,-0.992709,1.27846,3.12087446451187,-9.55787891149521,106.055,NA,NA,NA,421.420013427734,0.03759398,"1B",10,"AL","23312",""
"208","Nick Fortes","21538","MIA","Marlins",71,253,282,61,42,11,1,8,31,30,19,0,50,6,2,1,NA,4,2,0.241827,0.30783,0.381931,0.68976,0.302319,0.068888,0.17931,0.384184,0.140104,3.92484,0.271806,0.131961,NA,30.5564,-3.75492,-0.0888473,-0.477848,-0.345886,1.27719,-4.75782468914986,5.41115271300077,87.3533,NA,NA,NA,501.929992675781,0.01886792,"C",20,"NL","21538",""
"209","Will Benson","21853","CIN","Reds",110,401,476,91,52,18,5,15,64,56,65,1,146,5,3,2,NA,17,4,0.225647,0.339099,0.411625,0.750724,0.328661,0.136808,0.306122,0.446905,0.185978,6.92644,0.309655,-0.235323,NA,62.0641,4.06629,-0.809339,0.671152,0.435829,1.27157,0.643630430102348,-4.10933864116669,100.352,NA,NA,NA,285.720001220703,0.04587156,"OF",18,"NL","21853",""
"210","Jesús Sánchez","19913","MIA","Marlins",105,409,455,103,63,19,3,18,53,59,39,1,116,4,2,1,NA,3,1,0.25197,0.322495,0.444751,0.767246,0.330135,0.0867696,0.255488,0.339623,0.192781,4.17072,0.307597,-0.486252,NA,59.883,4.44389,0.620492,-0.695643,-1.18189,1.27119,2.20041167736053,-4.95450794696808,106,NA,NA,NA,415.570007324219,0.00806452,"OF",20,"NL","19913",""
"211","Luis Urías","16622","SEA","Mariners",71,267,308,62,40,12,1,9,35,33,31,0,72,7,2,1,NA,2,1,0.233407,0.327311,0.387112,0.714423,0.314963,0.101702,0.232794,0.436874,0.153705,3.08899,0.281802,-0.0536312,NA,36.6554,-0.872595,0.461046,-0.592348,-0.645979,1.26823,0.69610583782196,1.56104621291161,103.637,NA,NA,NA,574.960021972656,0,"2B/3B/SS",11,"AL","16622",""
"212","Josh Bell","13145","MIA","Marlins",144,545,623,141,91,28,1,22,72,75,68,2,123,4,4,1,NA,1,1,0.259381,0.343584,0.43457,0.778154,0.337109,0.109819,0.198082,0.554415,0.175189,2.03177,0.295967,-1.37928,NA,85.6024,9.69347,-1.496,-1.46521,-2.84449,1.26145,5.39541459083557,-13.9709968566895,110.676,NA,NA,NA,282.779998779297,0.59731544,"1B",20,"NL","13145",""
"213","Brice Turang","22186","MIL","Brewers",109,419,469,102,73,17,3,9,53,46,43,1,94,2,3,3,NA,18,5,0.24376,0.314392,0.359804,0.674196,0.297079,0.0916269,0.201085,0.455663,0.116044,5.87381,0.292926,0.158534,NA,48.85,-8.2949,3.10997,0.799301,0.957835,1.25265,-8.30193108320236,4.88496720790863,84.0629,NA,NA,NA,322.489990234375,0,"2B",23,"NL","22186",""
"214","Luis García Jr.","20391","WSN","Nationals",107,428,462,117,79,23,3,12,55,53,26,1,68,2,4,2,NA,6,3,0.272495,0.31394,0.421332,0.735272,0.315829,0.0564454,0.147548,0.382555,0.148837,4.6433,0.298417,-0.23985,NA,55.3152,-0.976786,-1.70988,-0.926958,-1.16681,1.24605,-3.18483889102936,-0.0598845481872559,96.4741,NA,NA,NA,406.619995117188,0,"2B",24,"NL","20391",""
"215","Jarren Duran","24617","BOS","Red Sox",120,469,518,120,73,29,5,13,69,57,38,1,131,6,3,2,NA,23,5,0.256356,0.318049,0.423182,0.741232,0.319768,0.0734664,0.252643,0.290791,0.166827,7.3898,0.327308,0.0204458,NA,63.7148,0.599479,-1.41568,1.72142,1.74187,1.2363,-0.429916143417358,-4.76567697525024,96.5009,NA,NA,NA,149.740005493164,0.00961538,"OF",3,"AL","24617",""
"216","Shea Langeliers","25816","OAK","Athletics",105,379,417,85,49,17,2,17,47,52,31,2,117,4,2,1,NA,2,1,0.224987,0.289033,0.41796,0.706992,0.303014,0.0753921,0.2816,0.267728,0.192973,3.89884,0.27554,-0.27421,NA,45.5112,-5.32216,-0.895906,-0.616163,-0.890373,1.23629,-3.03407293558121,6.62909424304962,95.7117,NA,NA,NA,243.509994506836,0.0610687,"C",10,"AL","25816",""
