"","player_name","fangraphs_id","Team","ShortName","W","L","GS","G","SV","HLD","BS","IP","TBF","H","R","ER","HR","SO","BB","IBB","HBP","ERA","WHIP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","GB%","AVG","BABIP","LOB%","FIP","WAR","RA9-WAR","InterSD","InterSK","IntraSD","QS","ADP","teamid","League","playerids","."
"163","Patrick Corbin","9323","WSN","Nationals",8,14,29,29,0,0,NA,164,728,187,102,94,28,121,55,NA,5,5.17336,1.4798,6.6543,3.04424,2.18587,1.53086,0.166663,0.0762457,0.0904172360897064,NA,0.280718,0.307707,0.692631,5.09682,1.03805,0.704795,NA,NA,NA,NA,644.650024414062,24,"NL","9323",""
"164","Robert Stephenson","13594","LAA","Angels",3,3,0,56,7,10,NA,56,229,45,24,22,8,75,18,NA,2,3.61303,1.13291,12.0202,2.96511,4.05387,1.35084,0.326456,0.0805295,0.245926521718502,NA,0.215178,0.290611,0.756355,3.60682,1.03226,1.02077,NA,NA,NA,NA,294.940002441406,1,"AL","13594",""
"165","Lance McCullers Jr.","14120","HOU","Astros",5,4,11,32,0,1,NA,85,361,76,39,36,9,86,35,NA,5,3.82887,1.3035,9.13481,3.70593,2.46492,0.963325,0.238207,0.096639,0.141568094491959,NA,0.234947,0.293516,0.731719,4.01296,1.02202,1.22509,NA,NA,NA,NA,691.190002441406,21,"AL","14120",""
"166","Jared Jones","sa3014459","PIT","Pirates",6,7,19,25,0,1,NA,107,470,105,59,55,14,93,43,NA,7,4.59343,1.38292,7.81458,3.61886,2.1594,1.1923,0.198147,0.09176,0.106387004256248,NA,0.250571,0.291168,0.695633,4.64366,1.01153,1.05679,NA,NA,NA,NA,999,27,"NL","sa3014459",""
"167","Jake Irvin","21504","WSN","Nationals",5,7,23,23,0,0,NA,117,514,119,69,64,18,97,47,NA,8,4.93786,1.41728,7.40505,3.61408,2.04894,1.38318,0.187709,0.0916128,0.0960965678095818,NA,0.259419,0.29332,0.687474,5.01121,1.00738,0.864734,NA,NA,NA,NA,645.880004882812,24,"NL","21504",""
"168","Matt Manning","20369","DET","Tigers",5,7,21,21,0,0,NA,108,467,111,61,56,15,84,38,NA,4,4.68518,1.37109,6.97818,3.12777,2.23104,1.26961,0.179367,0.0803958,0.0989708602428436,NA,0.259964,0.29213,0.690304,4.69446,1.00736,0.830122,NA,NA,NA,NA,412.109985351562,6,"AL","20369",""
"169","Quinn Priester","25977","PIT","Pirates",5,7,15,32,0,1,NA,97,426,98,53,49,11,79,39,NA,5,4.54253,1.4107,7.32433,3.64587,2.00894,1.03254,0.185871,0.0925218,0.093348927795887,NA,0.256736,0.298118,0.690388,4.50341,1.00551,0.873539,NA,NA,NA,NA,708.929992675781,27,"NL","25977",""
"170","Adrian Houser","12718","NYM","Mets",7,8,24,24,0,0,NA,128,559,133,70,65,16,92,49,NA,5,4.5569,1.42347,6.48512,3.43449,1.88823,1.13116,0.164907,0.0873339,0.0775728300213814,NA,0.263706,0.295104,0.703522,4.70391,0.992144,0.907912,NA,NA,NA,NA,536.010009765625,25,"NL","12718",""
"171","Casey Mize","20492","DET","Tigers",6,8,23,23,0,0,NA,120,515,122,67,62,17,94,36,NA,8,4.61743,1.31292,7.00057,2.6682,2.62371,1.30315,0.18184,0.0693066,0.112533710896969,NA,0.259504,0.291108,0.68455,4.66372,0.985661,0.997819,NA,NA,NA,NA,426.559997558594,6,"AL","20492",""
"172","Brock Stewart","16727","MIN","Twins",3,2,0,63,2,14,NA,63,263,50,25,23,7,84,25,NA,3,3.30966,1.17996,12.0359,3.54371,3.39641,0.993463,0.320334,0.0943155,0.226018853485584,NA,0.210709,0.295952,0.764204,3.34585,0.982953,1.05317,NA,NA,NA,NA,590.25,8,"AL","16727",""
"173","Aaron Ashby","23550","MIL","Brewers",6,5,10,50,0,1,NA,89,387,79,41,37,10,101,41,NA,5,3.78062,1.35178,10.1485,4.17383,2.43147,0.988689,0.259478,0.106716,0.15276125818491,NA,0.231782,0.300009,0.747237,3.97126,0.947287,1.08405,NA,NA,NA,NA,448.829986572266,23,"NL","23550",""
"174","Daniel Lynch IV","21537","KCR","Royals",5,6,16,24,0,1,NA,91,400,96,52,48,13,76,33,NA,4,4.77012,1.41562,7.48379,3.24373,2.30716,1.27562,0.189605,0.0821815,0.107423983514309,NA,0.264841,0.303374,0.695479,4.63836,0.94518,0.834639,NA,NA,NA,NA,719.440002441406,7,"AL","21537",""
"175","Alek Manoah","26410","TOR","Blue Jays",6,7,19,19,0,0,NA,105,455,98,57,53,15,95,42,NA,9,4.57277,1.33543,8.12792,3.57971,2.27055,1.27066,0.2086,0.0918719,0.116728134453297,NA,0.243858,0.284371,0.693382,4.73666,0.93861,0.91163,NA,NA,NA,NA,478.160003662109,14,"AL","26410",""
"176","Bryan Abreu","16609","HOU","Astros",3,2,0,67,2,16,NA,67,281,49,26,24,7,92,31,NA,4,3.24668,1.20603,12.3167,4.20622,2.92822,0.919264,0.326567,0.111524,0.21504271030426,NA,0.201309,0.289506,0.766215,3.4097,0.937252,1.2344,NA,NA,NA,NA,391.75,21,"AL","16609",""
"177","Adbert Alzolay","17859","CHC","Cubs",4,3,0,67,29,4,NA,67,276,59,30,27,9,71,19,NA,4,3.6916,1.16034,9.57093,2.49493,3.83615,1.16191,0.25772,0.0671819,0.190538108348846,NA,0.232948,0.290172,0.728703,3.81219,0.932576,1.03423,NA,NA,NA,NA,120.279998779297,17,"NL","17859",""
"178","Camilo Doval","21992","SFG","Giants",5,3,0,66,36,2,NA,66,279,54,28,26,6,81,29,NA,4,3.47801,1.24661,11.0177,3.91528,2.81404,0.859113,0.289152,0.102753,0.1863983720541,NA,0.217365,0.296646,0.743074,3.54766,0.927942,1.04589,NA,NA,NA,NA,57.8499984741211,30,"NL","21992",""
"179","José Urquidy","18413","HOU","Astros",6,6,16,35,0,1,NA,109,460,109,59,55,18,88,29,NA,4,4.5214,1.27097,7.29238,2.42544,3.00663,1.4752,0.191814,0.063797,0.128016754984856,NA,0.255449,0.284279,0.703159,4.67668,0.920065,0.934905,NA,NA,NA,NA,496.429992675781,21,"AL","18413",""
"180","Bryce Elder","27779","ATL","Braves",6,5,16,35,0,1,NA,109,475,112,58,53,13,89,40,NA,5,4.40379,1.39362,7.30734,3.28306,2.22577,1.11215,0.186453,0.0837699,0.102682858705521,NA,0.261063,0.301208,0.707764,4.47862,0.905759,1.09954,NA,NA,NA,NA,463.459991455078,16,"NL","27779",""
"181","David Peterson","20302","NYM","Mets",5,5,11,39,0,1,NA,87,377,80,42,38,10,93,37,NA,4,3.98416,1.35084,9.68173,3.86014,2.50813,1.01206,0.24742,0.0986472,0.148772425949574,NA,0.238376,0.302118,0.727965,4.00631,0.900514,0.865693,NA,NA,NA,NA,718.700012207031,25,"NL","20302",""
"182","Luis Gil","21052","NYY","Yankees",5,5,16,35,0,1,NA,101,437,85,52,48,15,119,51,NA,4,4.29378,1.35029,10.5854,4.55921,2.32175,1.33189,0.271528,0.11695,0.154578447341919,NA,0.222727,0.28236,0.73135,4.45706,0.900218,0.903038,NA,NA,NA,NA,549.700012207031,9,"AL","21052",""
"183","Evan Phillips","17734","LAD","Dodgers",4,3,0,66,30,5,NA,66,273,56,28,26,9,75,21,NA,3,3.56578,1.18057,10.2868,2.93026,3.51053,1.19143,0.275908,0.0785945,0.197313576936722,NA,0.226941,0.289961,0.753774,3.81548,0.893882,1.16507,NA,NA,NA,NA,83.4100036621094,22,"NL","17734",""
"184","Jordan Romano","16122","TOR","Blue Jays",5,3,0,57,28,3,NA,57,237,47,24,22,7,68,21,NA,3,3.50909,1.19161,10.6675,3.25919,3.27304,1.15029,0.285236,0.0871471,0.198088638484478,NA,0.221355,0.288256,0.758895,3.77046,0.88924,0.969271,NA,NA,NA,NA,79.6900024414062,14,"AL","16122",""
"185","Jacob deGrom","10954","TEX","Rangers",2,1,5,5,0,0,NA,27,106,20,9,9,3,39,6,NA,1,2.86925,0.966072,12.8487,2.01268,6.38388,1.12484,0.363686,0.0569695,0.306716814637184,NA,0.201789,0.290341,0.781582,2.76306,0.888871,0.890986,NA,NA,NA,NA,415.640014648438,13,"AL","10954",""
"186","Anthony DeSclafani","13050","MIN","Twins",6,7,16,30,0,1,NA,103,441,108,56,52,15,83,29,NA,3,4.54582,1.32552,7.26379,2.52239,2.87973,1.33825,0.188835,0.065574,0.123261190950871,NA,0.263698,0.298054,0.699163,4.50453,0.876962,0.704715,NA,NA,NA,NA,626.419982910156,8,"AL","13050",""
"187","Marco Gonzales","15467","PIT","Pirates",7,11,24,24,0,0,NA,137,596,149,78,73,21,89,42,NA,5,4.78492,1.39616,5.85957,2.74531,2.13439,1.37843,0.149601,0.0700905,0.0795102789998055,NA,0.271924,0.292349,0.699351,4.96217,0.856634,1.22883,NA,NA,NA,NA,640.22998046875,27,"NL","15467",""
"188","Paul Skenes","sa3023079","PIT","Pirates",2,3,13,13,0,0,NA,64,268,62,35,33,8,50,23,NA,0,4.56693,1.31234,6.92913,3.14961,2.2,1.10236,0.184874,0.0840336,0.100840330123901,NA,0.252294,0.287425,0.667178,4.3574,0.851564,0.722142,NA,NA,NA,NA,297.75,27,"NL","sa3023079",""
"189","Dakota Hudson","19206","COL","Rockies",6,11,23,29,0,1,NA,132,598,157,86,80,19,78,53,NA,7,5.45186,1.58231,5.29266,3.59444,1.47246,1.26338,0.130201,0.0884244,0.0417769178748131,NA,0.291277,0.312823,0.670269,5.27018,0.847269,1.09484,NA,NA,NA,NA,748.650024414062,19,"NL","19206",""
"190","Mike Clevinger","12808",NA,NA,4,6,15,15,0,0,NA,80,343,80,44,42,13,69,26,NA,4,4.69684,1.32966,7.82638,2.93942,2.66256,1.45293,0.201886,0.0758238,0.126061968505383,NA,0.255591,0.290874,0.698066,4.76328,0.836291,0.777663,NA,NA,NA,NA,474.839996337891,-1,NA,"12808",""
"191","Domingo Germán","17149","PIT","Pirates",4,4,10,24,0,1,NA,68,286,64,35,32,10,66,20,NA,3,4.25295,1.22222,8.68653,2.60486,3.33474,1.34456,0.230677,0.0691738,0.161503121256828,NA,0.242176,0.286209,0.702475,4.2639,0.821232,0.768995,NA,NA,NA,NA,611.320007324219,27,"NL","17149",""
"192","Giovanny Gallegos","14986","STL","Cardinals",4,3,0,68,4,13,NA,68,282,59,31,29,10,75,20,NA,2,3.81982,1.16908,9.98913,2.6753,3.73383,1.29692,0.267938,0.0717597,0.196178801357746,NA,0.228902,0.284854,0.7362,3.90958,0.809643,0.857169,NA,NA,NA,NA,498.559997558594,28,"NL","14986",""
"193","Chris Martin","11847","BOS","Red Sox",4,3,0,66,3,13,NA,66,279,69,31,28,8,63,14,NA,2,3.85175,1.25578,8.54496,1.90029,4.49667,1.13456,0.224636,0.0499562,0.17468024045229,NA,0.262163,0.315751,0.728863,3.72066,0.805857,0.948716,NA,NA,NA,NA,479.559997558594,3,"AL","11847",""
"194","Clay Holmes","13649","NYY","Yankees",5,4,0,66,31,3,NA,66,277,56,28,26,6,70,25,NA,5,3.53667,1.23086,9.59673,3.44851,2.78286,0.865393,0.254062,0.0912951,0.162766493856907,NA,0.226329,0.290962,0.730461,3.72737,0.788657,1.03334,NA,NA,NA,NA,98.9499969482422,9,"AL","13649",""
"195","Gregory Santos","21894","SEA","Mariners",2,2,0,54,3,11,NA,54,230,49,23,21,5,59,17,NA,3,3.45815,1.21056,9.84384,2.78509,3.53448,0.83111,0.257204,0.07277,0.184434220194817,NA,0.232163,0.30007,0.733302,3.38146,0.787355,0.712035,NA,NA,NA,NA,609.580017089844,11,"AL","21894",""
"196","Alexis Díaz","21132","CIN","Reds",5,5,0,68,31,3,NA,68,286,53,33,31,9,81,33,NA,6,4.10748,1.2711,10.7065,4.43377,2.41477,1.18581,0.28255,0.117009,0.165540911257267,NA,0.214242,0.279695,0.721397,4.31893,0.786073,0.997422,NA,NA,NA,NA,77.9000015258789,18,"NL","21132",""
"197","Jason Adam","11861","TBR","Rays",4,3,0,64,3,12,NA,64,264,50,27,25,7,77,23,NA,6,3.53469,1.14581,10.7879,3.30397,3.26515,1.02024,0.290904,0.0890937,0.201810672879219,NA,0.212976,0.283816,0.728405,3.72392,0.757194,0.901709,NA,NA,NA,NA,312.380004882812,12,"AL","11861",""
"198","Gavin Stone","27792","LAD","Dodgers",4,4,10,34,0,1,NA,76,327,73,40,37,11,75,28,NA,2,4.34152,1.32475,8.85114,3.25776,2.71695,1.26125,0.229335,0.0844091,0.144925877451897,NA,0.246891,0.296339,0.710824,4.27611,0.752328,0.602335,NA,NA,NA,NA,367,22,"NL","27792",""
"199","Jeff Hoffman","17432","PHI","Phillies",4,4,0,66,2,12,NA,66,275,55,32,29,9,76,28,NA,3,4.00549,1.25451,10.4116,3.84733,2.70618,1.24142,0.277426,0.102516,0.174910195171833,NA,0.223404,0.286267,0.731705,4.13841,0.748768,0.695701,NA,NA,NA,NA,441.779998779297,26,"NL","17432",""
"200","Julian Merryweather","16703","CHC","Cubs",3,3,0,63,2,14,NA,63,267,53,28,26,8,80,26,NA,2,3.75869,1.25687,11.3789,3.75496,3.03037,1.13592,0.298052,0.0983548,0.199697084724903,NA,0.221711,0.297687,0.745321,3.73158,0.74807,0.795515,NA,NA,NA,NA,534.950012207031,17,"NL","16703",""
"201","Andrew Nardi","25942","MIA","Marlins",4,4,0,64,2,12,NA,64,274,56,29,27,8,74,27,NA,4,3.81607,1.28662,10.407,3.76572,2.76362,1.06943,0.270208,0.0977733,0.172434948384762,NA,0.228341,0.296542,0.739756,3.91874,0.738947,0.909102,NA,NA,NA,NA,464.730010986328,20,"NL","25942",""
"202","Matt Waldron","25550","SDP","Padres",5,5,13,25,0,1,NA,85,366,87,47,44,13,67,26,NA,4,4.64216,1.33217,7.11146,2.78582,2.55273,1.39847,0.183419,0.0718519,0.111566856503487,NA,0.258722,0.288402,0.696385,4.7607,0.736177,0.404159,NA,NA,NA,NA,683.059997558594,29,"NL","25550",""
"203","Alec Marsh","27451","KCR","Royals",7,9,19,33,0,1,NA,122,543,122,71,67,17,114,56,NA,8,4.91687,1.45864,8.44782,4.09929,2.0608,1.27354,0.210734,0.102258,0.108475744724274,NA,0.25481,0.301622,0.692356,4.76916,0.729729,0.929771,NA,NA,NA,NA,707.739990234375,7,"AL","27451",""
"204","Josh Sborz","18323","TEX","Rangers",4,3,0,64,2,14,NA,64,273,57,30,28,9,75,25,NA,1,3.89526,1.2827,10.5152,3.58039,2.93688,1.20993,0.273922,0.0932699,0.180652365088463,NA,0.22981,0.294557,0.745121,3.91031,0.724882,0.631702,NA,NA,NA,NA,582.599975585938,13,"AL","18323",""
"205","Keaton Winn","23499","SFG","Giants",4,5,11,32,0,1,NA,81,350,81,41,38,10,73,26,NA,5,4.15189,1.31075,8.00919,2.88536,2.7758,1.06696,0.207319,0.0746879,0.132631130516529,NA,0.253215,0.30036,0.706409,4.16283,0.721895,0.742908,NA,NA,NA,NA,458.799987792969,30,"NL","23499",""
"206","Kenley Jansen","3096","BOS","Red Sox",4,4,0,64,32,2,NA,64,270,56,32,30,9,74,25,NA,3,4.15353,1.27286,10.4721,3.54379,2.95505,1.31336,0.276194,0.0934651,0.182729080319405,NA,0.232828,0.297279,0.725397,4.13616,0.715032,0.711623,NA,NA,NA,NA,128.639999389648,3,"AL","3096",""
"207","Kyle Finnegan","15009","WSN","Nationals",4,5,0,66,22,7,NA,66,281,62,32,30,8,65,25,NA,2,4.08108,1.32444,8.81677,3.4535,2.55299,1.13616,0.230027,0.0901009,0.139926120638847,NA,0.244363,0.296844,0.728834,4.16432,0.708237,0.770975,NA,NA,NA,NA,222.75,24,"NL","15009",""
"208","Kevin Ginkel","19876","ARI","Diamondbacks",4,4,0,64,9,10,NA,64,269,56,28,26,7,70,25,NA,2,3.66582,1.26853,9.80924,3.57476,2.74403,0.9895,0.259089,0.094419,0.164669595658779,NA,0.230924,0.295871,0.742064,3.80494,0.707911,1.06398,NA,NA,NA,NA,483.679992675781,15,"NL","19876",""
"209","Jeffrey Springs","17677","TBR","Rays",3,2,6,17,0,1,NA,46,188,39,19,18,6,53,13,NA,1,3.46925,1.15106,10.3464,2.58513,4.00227,1.19735,0.279843,0.069921,0.20992186665535,NA,0.227384,0.290417,0.759734,3.61248,0.705804,0.69305,NA,NA,NA,NA,557.369995117188,12,"AL","17677",""
"210","Devin Williams","15816","MIL","Brewers",3,2,0,35,14,5,NA,35,144,25,13,12,4,49,16,NA,1,3.0613,1.17199,12.6275,4.13713,3.05223,0.977132,0.340175,0.111451,0.228723637759686,NA,0.19638,0.28538,0.782103,3.35236,0.699075,0.945313,NA,NA,NA,NA,115.879997253418,23,"NL","15816",""
"211","Randy Vásquez","24719","SDP","Padres",5,6,11,44,0,1,NA,93,402,88,48,44,12,82,37,NA,6,4.28918,1.34913,7.99242,3.5554,2.24797,1.17979,0.204692,0.0910567,0.11363573372364,NA,0.246105,0.288003,0.716005,4.56824,0.698972,0.618124,NA,NA,NA,NA,609.960021972656,29,"NL","24719",""
"212","JoJo Romero","19574","STL","Cardinals",5,4,0,64,2,15,NA,64,272,57,27,25,7,72,24,NA,2,3.48306,1.26316,10.1469,3.41889,2.9679,1.05079,0.265555,0.0894758,0.176079034805298,NA,0.230762,0.296702,0.764434,3.77168,0.696534,0.956002,NA,NA,NA,NA,679.559997558594,28,"NL","19574",""
"213","Luis Medina","21649","OAK","Athletics",5,7,18,30,0,1,NA,106,473,100,57,53,12,100,57,NA,6,4.51331,1.47531,8.50906,4.82156,1.76479,1.04855,0.212438,0.120376,0.0920624956488609,NA,0.24372,0.29467,0.71278,4.66466,0.68238,0.738938,NA,NA,NA,NA,707.099975585938,10,"AL","21649",""
"214","Carlos Estévez","14542","LAA","Angels",4,4,0,66,25,5,NA,66,279,58,34,31,10,73,28,NA,2,4.28655,1.30325,9.96329,3.78991,2.6289,1.31705,0.261621,0.0995173,0.162103943526745,NA,0.233486,0.291433,0.722054,4.30318,0.681911,0.447134,NA,NA,NA,NA,202.839996337891,1,"AL","14542",""
"215","Michael Lorenzen","14843","TEX","Rangers",6,7,13,49,0,1,NA,108,463,109,60,56,16,90,37,NA,3,4.67008,1.35304,7.4737,3.10983,2.40325,1.3375,0.194089,0.0807608,0.11332780122757,NA,0.258194,0.293829,0.694284,4.65531,0.681238,0.670758,NA,NA,NA,NA,523.210021972656,13,"AL","14843",""
"216","Nick Nastrini","sa3017413","CHW","White Sox",5,7,19,19,0,0,NA,98,433,95,58,54,16,92,46,NA,6,4.97011,1.44354,8.47141,4.27752,1.98045,1.47667,0.212378,0.107237,0.105140551924706,NA,0.248299,0.287802,0.700745,5.10288,0.671466,0.584801,NA,NA,NA,NA,999,4,"AL","sa3017413",""
"217","Scott Barlow","14993","CLE","Guardians",4,3,0,64,2,13,NA,64,271,54,28,26,8,76,25,NA,3,3.69577,1.23505,10.6514,3.45419,3.08362,1.08345,0.279759,0.0907241,0.189034819602966,NA,0.223967,0.292709,0.742012,3.74191,0.654276,0.822253,NA,NA,NA,NA,488.769989013672,5,"AL","14993",""
"218","Héctor Neris","11804","CHC","Cubs",4,4,0,70,6,12,NA,70,295,61,34,31,10,78,28,NA,4,4.01058,1.25827,9.96478,3.5442,2.81157,1.23442,0.262729,0.0934456,0.169283337891102,NA,0.229813,0.28893,0.730893,4.18147,0.65146,0.630845,NA,NA,NA,NA,412.369995117188,17,"NL","11804",""
"219","Peter Lambert","17969","COL","Rockies",5,7,16,40,0,1,NA,110,491,122,72,67,19,88,43,NA,6,5.47598,1.5026,7.26528,3.51664,2.06597,1.53937,0.18025,0.087247,0.0930030420422554,NA,0.27587,0.308254,0.672359,5.20842,0.646026,0.780863,NA,NA,NA,NA,999,19,"NL","17969",""
"220","Matt Brash","25756","SEA","Mariners",4,3,0,53,3,12,NA,53,225,41,21,19,5,70,24,NA,3,3.2943,1.23863,11.8586,4.11637,2.88083,0.885561,0.309941,0.107587,0.202353537082672,NA,0.208615,0.293205,0.765632,3.41766,0.64284,0.792497,NA,NA,NA,NA,431.369995117188,11,"AL","25756",""
"221","Luis L. Ortiz","27646","PIT","Pirates",5,7,16,35,0,1,NA,105,464,109,59,55,14,84,44,NA,5,4.70312,1.45709,7.17383,3.78675,1.89446,1.19378,0.18017,0.0951039,0.0850662365555763,NA,0.261763,0.298315,0.703414,4.78027,0.630603,0.843843,NA,NA,NA,NA,654.059997558594,27,"NL","27646",""
"222","José Soriano","22100","LAA","Angels",4,4,6,57,0,4,NA,89,390,76,45,41,11,104,46,NA,9,4.16515,1.3708,10.554,4.66007,2.26476,1.06977,0.26744,0.118088,0.149352632462978,NA,0.226834,0.297348,0.719028,4.32761,0.626145,0.709132,NA,NA,NA,NA,691.510009765625,1,"AL","22100",""
"223","Justin Lawrence","17639","COL","Rockies",4,4,0,66,17,7,NA,66,290,63,36,33,8,69,31,NA,5,4.54337,1.4158,9.40108,4.21221,2.23186,1.06398,0.237566,0.106443,0.131123259663582,NA,0.246032,0.308448,0.695916,4.3369,0.618645,0.860084,NA,NA,NA,NA,374.209991455078,19,"NL","17639",""
"224","Jonathan Loáisiga","19753","NYY","Yankees",5,4,0,64,3,13,NA,64,268,60,29,27,7,57,18,NA,3,3.73013,1.21981,7.98904,2.58498,3.09056,1.02082,0.212241,0.0686739,0.143566690385342,NA,0.242671,0.288244,0.721815,3.97234,0.605619,0.668876,NA,NA,NA,NA,638.809997558594,9,"AL","19753",""
"225","Griffin Jax","20253","MIN","Twins",5,4,0,65,4,11,NA,65,273,59,31,29,8,67,21,NA,3,4.02051,1.23394,9.3085,2.88268,3.22911,1.11392,0.245893,0.0761487,0.169743895530701,NA,0.238072,0.29477,0.707865,3.90115,0.604285,0.527846,NA,NA,NA,NA,466.700012207031,8,"AL","20253",""
"226","Taylor Rogers","13449","SFG","Giants",5,4,0,63,3,14,NA,63,270,56,29,26,8,76,24,NA,5,3.75194,1.25816,10.9253,3.36317,3.24851,1.07603,0.283178,0.0871717,0.196006640791893,NA,0.230239,0.304982,0.735411,3.71718,0.601524,0.501004,NA,NA,NA,NA,664.950012207031,30,"NL","13449",""
"227","Matt Strahm","13799","PHI","Phillies",5,4,0,70,2,12,NA,70,286,60,31,29,10,80,21,NA,3,3.74014,1.14391,10.2373,2.63956,3.87843,1.2589,0.277967,0.0716699,0.206296771764755,NA,0.22655,0.286901,0.732397,3.81081,0.595382,0.634482,NA,NA,NA,NA,494.329986572266,26,"NL","13799",""
"228","Josh Winckowski","22387","BOS","Red Sox",5,4,5,63,0,10,NA,85,368,87,44,41,10,76,29,NA,3,4.328,1.3694,7.9995,3.07349,2.60274,1.09245,0.205224,0.0788489,0.126374609768391,NA,0.259869,0.30779,0.707326,4.1821,0.593328,0.630399,NA,NA,NA,NA,695.890014648438,3,"AL","22387",""
"229","Tommy Henry","26285","ARI","Diamondbacks",4,4,11,32,0,1,NA,83,361,84,45,42,11,65,33,NA,3,4.56917,1.41387,7.04812,3.59923,1.95823,1.16639,0.179566,0.0916983,0.0878680720925331,NA,0.258487,0.293813,0.705682,4.68923,0.587829,0.670239,NA,NA,NA,NA,728.429992675781,15,"NL","26285",""
"230","Pierce Johnson","13435","ATL","Braves",4,3,0,63,1,13,NA,63,271,55,29,27,9,83,26,NA,1,3.79071,1.28185,11.89,3.68538,3.22626,1.23325,0.307421,0.0952869,0.212133951485157,NA,0.225362,0.304763,0.757329,3.67352,0.582559,0.582185,NA,NA,NA,NA,643.02001953125,16,"NL","13435",""
"231","Caleb Ferguson","19349","NYY","Yankees",4,3,0,62,1,13,NA,62,262,52,27,25,7,70,23,NA,5,3.66176,1.22059,10.0942,3.37057,2.9948,1.01563,0.264981,0.0884804,0.176500760018826,NA,0.223819,0.28802,0.733732,3.83635,0.57845,0.562938,NA,NA,NA,NA,730.849975585938,9,"AL","19349",""
"232","Brusdar Graterol","20367","LAD","Dodgers",3,2,0,54,8,10,NA,54,226,52,24,22,6,46,15,NA,4,3.67498,1.22634,7.68189,2.42706,3.1651,0.972393,0.204253,0.064533,0.139720506966114,NA,0.249004,0.29462,0.726939,3.96311,0.577639,0.732096,NA,NA,NA,NA,462.200012207031,22,"NL","20367",""
"233","Brandon Williamson","25463","CIN","Reds",4,6,13,28,0,1,NA,81,361,84,49,46,14,71,35,NA,4,5.10223,1.45918,7.90993,3.86911,2.04438,1.56006,0.198105,0.096902,0.101202696561813,NA,0.260133,0.294693,0.700023,5.18986,0.564444,0.528841,NA,NA,NA,NA,666.489990234375,18,"NL","25463",""
"234","Seranthony Domínguez","19249","PHI","Phillies",5,5,0,63,3,13,NA,63,268,55,31,28,8,69,29,NA,2,4.06339,1.33103,9.86401,4.07859,2.41849,1.16177,0.257698,0.106553,0.151144362986088,NA,0.233186,0.294847,0.732738,4.20651,0.563739,0.507846,NA,NA,NA,NA,601.010009765625,26,"NL","19249",""
"235","Erik Swanson","16587","TOR","Blue Jays",3,2,0,55,2,11,NA,55,229,48,24,23,8,61,18,NA,1,3.71777,1.19624,9.96265,2.89134,3.44569,1.2315,0.265448,0.0770378,0.188410490751266,NA,0.228916,0.286272,0.747644,3.86359,0.563706,0.748477,NA,NA,NA,NA,516.320007324219,14,"AL","16587",""
"236","Tyler Mahle","16358","TEX","Rangers",3,3,6,21,0,1,NA,50,213,47,25,24,8,51,17,NA,2,4.20249,1.26407,9.19865,3.04702,3.0189,1.34183,0.241551,0.0800131,0.161538258194923,NA,0.24034,0.289743,0.723935,4.29039,0.561438,0.477675,NA,NA,NA,NA,673.070007324219,13,"AL","16358",""
"237","Chad Green","15552","TOR","Blue Jays",5,4,0,64,1,13,NA,64,263,56,28,26,9,72,18,NA,1,3.689,1.16134,10.0734,2.55407,3.94405,1.28506,0.272197,0.0690147,0.203182689845562,NA,0.230223,0.288177,0.75456,3.77325,0.560093,0.600218,NA,NA,NA,NA,678.359985351562,14,"AL","15552",""
"238","Ryan Borucki","16350","PIT","Pirates",3,3,0,63,1,15,NA,63,265,57,30,28,7,60,23,NA,3,3.9554,1.2814,8.5182,3.33023,2.55784,1.00062,0.224936,0.0879395,0.136996105313301,NA,0.240807,0.293432,0.7196,4.07667,0.55639,0.616674,NA,NA,NA,NA,750.489990234375,27,"NL","16350",""
"239","Paul Sewald","13892","ARI","Diamondbacks",3,2,0,54,26,4,NA,54,224,46,24,23,8,63,20,NA,2,3.7815,1.21647,10.5274,3.28848,3.20131,1.25555,0.281519,0.0879387,0.193580038845539,NA,0.226981,0.291588,0.747699,3.94549,0.555242,0.908364,NA,NA,NA,NA,87.629997253418,15,"NL","13892",""
"240","Javier Assad","21741","CHC","Cubs",5,5,10,50,0,1,NA,96,418,96,51,47,13,78,37,NA,5,4.42541,1.39364,7.33262,3.47203,2.11191,1.21839,0.186619,0.0883653,0.0982541516423225,NA,0.256707,0.293174,0.718458,4.70443,0.553823,0.737979,NA,NA,NA,NA,532.599975585938,17,"NL","21741",""
"241","J.P. France","21212","HOU","Astros",6,5,11,43,0,1,NA,97,421,95,51,47,14,89,40,NA,2,4.38269,1.39025,8.25583,3.66663,2.25161,1.30604,0.211087,0.0937495,0.117337733507156,NA,0.251084,0.293736,0.729028,4.60062,0.542964,0.73457,NA,NA,NA,NA,475.630004882812,21,"AL","21212",""
"242","Carlos Carrasco","6632","CLE","Guardians",5,7,15,43,0,1,NA,100,442,108,57,53,15,86,35,NA,5,4.77033,1.42763,7.73689,3.11944,2.48021,1.36376,0.194183,0.078293,0.115890368819237,NA,0.267974,0.307487,0.702581,4.68447,0.540469,0.351411,NA,NA,NA,NA,722.789978027344,5,"AL","6632",""
